Device,Trip,Time,AccelPedal,Altitude,AvailableLeft,AvailableRight,Ax,Ay,BoundaryLeft,BoundaryRight,Brake,CruiseEngaged,Distance,GpsHeading,Latitude,Longitude,NumTargets,Range,RangeRate,Speed,TurnSignal,YawRate
10125,1268,13140,6.651369,221.004,0,1,0.325,-0.78,2,0,0,0,426.3873,237.7743,42.2973890614752,-83.7059064929374,0,45.9375,13.8125,12.93333,0,3.04
10125,1268,13150,7.82514,220.994,0,1,1.18625,-0.8,2,0,0,0,427.6783,237.9187,42.2973824614831,-83.7059164429113,0,45.9375,13.8125,12.90556,0,3.475
10125,1268,13160,7.82514,220.994,0,1,-1.4025,-0.285,2,0,0,0,428.9676,238.0331,42.2973765994464,-83.7059275173639,0,45.9375,13.8125,12.96945,0,4.49
10125,1268,13170,7.433883,220.988,0,1,-0.64375,-1.00125,2,0,0,0,430.2567,238.1347,42.2973710494624,-83.7059390673209,0,45.9375,13.8125,12.61111,0,3.57
10125,1268,13180,6.260112,220.988,0,1,1.47875,-0.07125,2,4,0,0,431.528,238.1872,42.297365183226,-83.7059499847776,0,45.9375,13.8125,12.91945,0,4.25
10125,1268,13190,5.477598,220.99,0,1,-0.57375,-0.83375,2,4,0,0,432.8156,238.219,42.2973591832458,-83.7059606347423,0,45.9375,13.8125,12.87778,0,4.97
10125,1268,13200,5.477598,220.99,0,1,-0.5275,-1.37375,2,4,0,0,434.0968,238.146,42.2973526913058,-83.7059703710919,0,45.9375,13.8125,12.74722,0,3.765
10125,1268,13210,5.868855,220.989,0,1,0.9825,-0.71125,2,4,0,0,435.373,238.0285,42.2973459913276,-83.7059797210467,0,45.9375,13.8125,12.74722,0,3.86
10125,1268,13220,6.260112,220.989,0,1,-0.57375,-0.46625,2,4,0,0,436.6488,238.036,42.2973398887129,-83.7059898089613,0,45.9375,13.8125,12.725,0,3.95
10125,1268,13230,7.042626,220.984,0,1,-0.16875,-0.46875,2,4,0,0,437.9221,238.0963,42.2973340387338,-83.7060002089096,0,45.9375,13.8125,12.74444,0,3.105
10125,1268,13240,8.216396,220.984,0,1,0.395,-0.5575,2,4,0,0,439.1939,237.9556,42.2973267129086,-83.7060082897208,0,45.9375,13.8125,12.71111,0,3.32
10125,1268,13250,9.781425,220.983,0,1,-0.09,-1.26125,2,4,0,0,440.4651,237.7299,42.2973187629353,-83.7060153897021,0,45.9375,13.8125,12.70278,0,3.675
10125,1268,13260,10.9552,220.983,0,1,-0.155,0.02125,2,4,0,0,441.7344,237.5275,42.2973099696396,-83.7060211192723,0,45.9375,13.8125,12.68333,0,3.065
10125,1268,13270,12.52022,220.971,0,1,-0.00125,-0.9,0,4,0,0,443.0029,237.335,42.2973008196718,-83.7060262692533,0,45.9375,13.8125,12.69167,0,3.155
10125,1268,13280,14.08525,220.971,0,1,0.28625,-0.50125,0,4,0,0,444.2712,237.118,42.2972918453831,-83.7060316300786,0,45.9375,13.8125,12.65278,0,3.085
10125,1268,13290,14.86777,220.957,0,1,-0.695,-0.5075,0,4,0,0,445.5375,236.8907,42.2972829454027,-83.7060370800547,0,45.9375,13.8125,12.64444,0,2.92
10125,1268,13300,15.25902,220.957,0,1,0.34875,-0.48875,0,1,0,0,446.8024,236.5372,42.2972724993585,-83.7060400001045,0,45.9375,13.8125,12.66945,0,2.975
10125,1268,13310,15.25902,220.944,1,1,-0.00375,-0.745,0,1,0,0,448.0698,236.1302,42.297261399405,-83.7060418501004,0,45.9375,13.8125,12.65833,0,3.285
10125,1268,13320,15.25902,220.944,0,1,-0.91875,-0.785,0,1,0,0,449.3371,231.3228,42.2972012471806,-83.7060100381703,0,45.9375,13.8125,12.68333,0,3.14
10125,1268,13330,15.25902,220.929,0,1,-0.27125,-0.42375,0,1,0,0,450.6037,224.6541,42.2971203474959,-83.7059639883436,0,45.9375,13.8125,12.68611,0,2.96
10125,1268,13340,15.25902,220.929,0,1,0.125,-0.54875,0,1,0,0,451.8719,219.6476,42.2970617248822,-83.705905640405,0,45.9375,13.8125,12.66945,0,3.22
10125,1268,13350,15.25902,222.582,0,1,-0.62125,-0.2875,0,1,0,0,453.1401,215.3442,42.2970125249733,-83.7058420906778,0,45.9375,13.8125,12.68611,0,3.37
10125,1268,13360,15.25902,222.582,1,1,-0.5225,-0.6175,0,1,0,0,454.4094,211.6149,42.2969711958386,-83.7057918576775,0,45.9375,13.8125,12.74444,0,3.185
10125,1268,13370,15.25902,221.932,1,1,-0.26875,-0.39375,0,1,0,0,455.6825,208.1285,42.2969331959567,-83.7057472578618,0,45.9375,13.8125,12.78611,0,3.48
10125,1268,13380,15.25902,221.932,1,1,-0.3325,-0.765,0,1,0,0,456.9549,200.8013,42.2968370094817,-83.7056093697146,0,45.9375,13.8125,12.71389,0,3.73
10129,1102,22900,5.882355,1109.179,1,1,0.32625,0.24125,1,0,0,1,3152.352,246.5742,42.2976010447902,-83.7061867973218,1,100.5625,-5.6875,19.00174,0,-0.325
10129,1102,22910,5.882355,1109.179,1,1,-0.38875,0.47125,1,0,0,1,3154.252,246.5564,42.2975941448104,-83.7062139972378,1,100.375,-5.375,19.00174,0,-0.3
10129,1102,22920,5.882355,1108.214,1,1,-0.2,0.415,1,0,0,1,3156.152,246.539,42.2975871889545,-83.7062412530265,1,100.5,-5.3125,19.00825,0,-0.685
10129,1102,22930,5.882355,1107.234,1,1,-0.3475,0.91875,1,0,0,1,3158.054,246.5218,42.297580188974,-83.7062685529433,1,100.3125,-4.6875,19.00825,0,-0.625
10129,1102,22940,5.882355,1107.234,1,1,-0.23875,0.45375,1,0,0,1,3159.959,246.5146,42.2975732728026,-83.7062959925503,1,101,-4.375,19.09505,0,-0.46
10129,1102,22950,3.92157,1106.257,1,1,-0.42875,0.58,1,0,0,1,3161.868,246.5152,42.2975664228232,-83.7063235425272,1,101.9375,-3.9375,19.09505,0,-0.195
10129,1102,22960,3.92157,1106.257,1,1,-0.0225,0.5025,1,0,0,1,3163.774,246.5065,42.2975595169669,-83.7063512600719,1,102.375,-3.125,19.02561,0,-0.355
10129,1102,22970,3.92157,1105.289,1,1,-0.3075,-0.0375,1,0,0,1,3165.677,246.4905,42.2975525669868,-83.7063791100511,1,102.625,-1.8125,19.04297,0,-0.365
10129,1102,22980,3.92157,1105.289,1,1,-0.73,0.095,1,0,0,1,3167.582,246.4763,42.297545616996,-83.7064069040761,1,103.8125,-0.875,19.04297,0,-0.575
10129,1102,22990,0,1105.289,1,1,-0.60375,0.3,1,0,0,1,3169.487,246.4637,42.2975386670159,-83.7064346539964,1,103.9375,0,19.06901,0,0.03
10129,1102,23000,0,1104.297,1,1,-0.5225,0.44875,1,0,0,1,3171.393,246.4484,42.2975316891,-83.7064620966233,1,102.75,2,19.04297,0,0.33
10129,1102,23010,0,1104.297,1,1,0.34,0.7275,1,0,0,1,3173.297,246.4311,42.2975246891195,-83.7064892965976,1,103.9375,3,19.04297,0,0.63
10138,1502,5330,0,729.629,0,0,-0.255,-0.01125,2,2,0,0,51.49672,246.9209,42.2975002,-83.7056206,1,2.8125,0,0,0,0.415
10138,2814,1910,19.56285,221.345,0,0,-0.9274999,-2.74625,2,2,0,0,114.3998,30.49316,42.2974524033876,-83.7059596047021,0,0,0,7.408333,1,12.58
10141,783,187120,0,229.496,0,0,-40.96,-40.96,0,0,0,0,-51847.14,239.5006,42.297597,-83.7054316,0,0,0,10.56,0,163.84
10141,783,187130,0,229.496,0,0,-40.96,-40.96,0,0,0,0,-51849.91,239.5006,42.297597,-83.7054316,0,0,0,10.65,0,163.84
10141,783,187140,0,229.609,0,0,-40.96,-40.96,0,0,0,0,-51852.69,237.3282,42.2975865,-83.7054531,0,0,0,10.65,0,163.84
10141,783,187150,0,229.609,0,0,-40.96,-40.96,0,0,0,0,-51855.46,237.3282,42.2975865,-83.7054531,0,0,0,10.69,0,163.84
10141,783,187160,0,229.711,0,0,-40.96,-40.96,0,0,0,0,-51858.23,236.6019,42.2975761,-83.7054748,0,0,0,10.69,0,163.84
10141,783,187170,0,229.711,0,0,-40.96,-40.96,0,0,0,0,-51861.01,236.6019,42.2975761,-83.7054748,0,0,0,10.78,0,163.84
10141,783,187180,0,229.833,0,0,-40.96,-40.96,0,0,0,0,-51863.78,234.5219,42.2975648,-83.7054958,0,0,0,10.78,0,163.84
10141,783,187190,0,229.833,0,0,-40.96,-40.96,0,0,0,0,-51866.55,234.5219,42.2975648,-83.7054958,0,0,0,10.73,0,163.84
10141,783,187200,0,230.045,0,0,-40.96,-40.96,0,0,0,0,-51869.33,232.2368,42.2975525,-83.7055162,0,0,0,10.73,0,163.84
10141,783,187210,0,230.045,0,0,-40.96,-40.96,0,0,0,0,-51872.1,232.2368,42.2975525,-83.7055162,0,0,0,10.7,0,163.84
10141,783,187220,0,230.045,0,0,-40.96,-40.96,0,0,0,0,-51874.88,232.2368,42.2975525,-83.7055162,0,0,0,10.7,0,163.84
10141,783,187230,0,230.091,0,0,-40.96,-40.96,0,0,0,0,-51877.65,229.8149,42.2975399,-83.7055359,0,0,0,10.72,0,163.84
10141,783,187240,0,230.24,0,0,-40.96,-40.96,0,0,0,0,-51880.42,227.7379,42.2975268,-83.7055547,0,0,0,10.72,0,163.84
10141,783,187250,0,230.24,0,0,-40.96,-40.96,0,0,0,0,-51883.2,227.7379,42.2975268,-83.7055547,0,0,0,10.71,0,163.84
10141,783,187260,0,230.391,0,0,-40.96,-40.96,0,0,0,0,-51885.97,225.7739,42.2975131,-83.7055728,0,0,0,10.71,0,163.84
10141,783,187270,0,230.391,0,0,-40.96,-40.96,0,0,0,0,-51888.74,225.7739,42.2975131,-83.7055728,0,0,0,10.71,0,163.84
10141,783,187280,0,230.574,0,0,-40.96,-40.96,0,0,0,0,-51891.52,224.2149,42.297499,-83.7055903,0,0,0,10.71,0,163.84
10141,783,187290,0,230.574,0,0,-40.96,-40.96,0,0,0,0,-51894.29,224.2149,42.297499,-83.7055903,0,0,0,10.65,0,163.84
10141,783,187300,0,230.672,0,0,-40.96,-40.96,0,0,1,0,-51897.06,222.1117,42.2974847,-83.705607,0,0,0,10.65,0,163.84
10141,783,187310,0,230.672,0,0,-40.96,-40.96,0,0,1,0,-51899.84,222.1117,42.2974847,-83.705607,0,0,0,10.48,0,163.84
10141,783,187320,0,230.743,0,0,-40.96,-40.96,0,0,1,0,-51902.61,219.928,42.2974702,-83.7056229,0,0,0,10.48,0,163.84
10141,783,187330,0,230.743,0,0,-40.96,-40.96,0,0,1,0,-51905.38,219.928,42.2974702,-83.7056229,0,0,0,10.4,0,163.84
10141,783,187340,0,230.868,0,0,-40.96,-40.96,0,0,1,0,-51908.16,218.5579,42.2974554,-83.7056384,0,0,0,10.4,0,163.84
10141,783,187350,0,230.868,0,0,-40.96,-40.96,0,0,1,0,-51910.93,218.5579,42.2974554,-83.7056384,0,0,0,10.13,0,163.84
10141,783,187360,0,231.007,0,0,-40.96,-40.96,0,0,1,0,-51913.7,217.234,42.2974408,-83.7056528,0,0,0,10.13,0,163.84
10141,783,187370,0,231.007,0,0,-40.96,-40.96,0,0,1,0,-51916.48,217.234,42.2974408,-83.7056528,0,0,0,9.74,0,163.84
10141,783,187380,0,231.089,0,0,-40.96,-40.96,0,0,1,0,-51919.25,215.8077,42.2974268,-83.7056663,0,0,0,9.74,0,163.84
10141,783,187390,0,231.089,0,0,-40.96,-40.96,0,0,1,0,-51922.02,215.8077,42.2974268,-83.7056663,0,0,0,9.21,0,163.84
10141,783,187400,0,231.167,0,0,-40.96,-40.96,0,0,1,0,-51924.8,215.396,42.2974134,-83.705679,0,0,0,9.21,0,163.84
10141,783,187410,0,231.167,0,0,-40.96,-40.96,0,0,1,0,-51927.57,215.396,42.2974134,-83.705679,0,0,0,8.74,0,163.84
10141,783,187420,0,231.215,0,0,-40.96,-40.96,0,0,1,0,-51930.34,214.519,42.2974006,-83.7056909,0,0,0,8.74,0,163.84
10141,783,187430,0,231.215,0,0,-40.96,-40.96,0,0,1,0,-51933.12,214.519,42.2974006,-83.7056909,0,0,0,8.22,0,163.84
10141,783,187440,0,231.285,0,0,-40.96,-40.96,0,0,1,0,-51935.89,214.7886,42.2973887,-83.7057022,0,0,0,8.22,0,163.84
10141,783,187450,0,231.285,0,0,-40.96,-40.96,0,0,1,0,-51938.66,214.7886,42.2973887,-83.7057022,0,0,0,7.69,0,163.84
10141,783,187460,0,231.34,0,0,-40.96,-40.96,0,0,1,0,-51941.44,213.6047,42.2973774,-83.705712,0,0,0,7.69,0,163.84
10141,783,187470,0,231.34,0,0,-40.96,-40.96,0,0,1,0,-51944.21,213.6047,42.2973774,-83.705712,0,0,0,7.24,0,163.84
10141,783,187480,0,231.389,0,0,-40.96,-40.96,0,0,1,0,-51946.98,211.6452,42.2973662,-83.7057202,0,0,0,7.24,0,163.84
10141,783,187490,0,231.389,0,0,-40.96,-40.96,0,0,1,0,-51949.76,211.6452,42.2973662,-83.7057202,0,0,0,6.7,0,163.84
10141,783,187500,0,231.407,0,0,-40.96,-40.96,0,0,1,0,-51952.53,211.1172,42.297356,-83.7057281,0,0,0,6.7,0,163.84
10141,783,187510,0,231.407,0,0,-40.96,-40.96,0,0,1,0,-51955.3,211.1172,42.297356,-83.7057281,0,0,0,5.99,0,163.84
10141,783,187520,0,231.36,0,0,-40.96,-40.96,0,0,1,0,-51958.08,213.7001,42.2973477,-83.7057365,0,0,0,5.99,0,163.84
10141,783,187530,0,231.36,0,0,-40.96,-40.96,0,0,1,0,-51960.85,213.7001,42.2973477,-83.7057365,0,0,0,5.58,0,163.84
10141,783,187540,0,231.446,0,0,-40.96,-40.96,0,0,1,0,-51963.63,213.3629,42.2973394,-83.7057437,0,0,0,5.58,0,163.84
10141,783,187550,0,231.446,0,0,-40.96,-40.96,0,0,1,0,-51966.4,213.3629,42.2973394,-83.7057437,0,0,0,5.08,0,163.84
10141,783,187560,0,231.567,0,0,-40.96,-40.96,0,0,1,0,-51969.17,211.4366,42.2973316,-83.7057496,0,0,0,5.08,0,163.84
10141,783,187570,0,231.567,0,0,-40.96,-40.96,0,0,1,0,-51971.95,211.4366,42.2973316,-83.7057496,0,0,0,4.46,0,163.84
10141,783,187580,0,231.663,0,0,-40.96,-40.96,0,0,1,0,-51974.72,210.8478,42.2973247,-83.7057546,0,0,0,4.46,0,163.84
10141,783,187590,0,231.663,0,0,-40.96,-40.96,0,0,1,0,-51977.49,210.8478,42.2973247,-83.7057546,0,0,0,4.64,0,163.84
10141,783,187600,0,231.72,0,0,-40.96,-40.96,0,0,1,0,-51980.27,207.9925,42.2973171,-83.705759,0,0,0,4.64,0,163.84
10141,783,187610,0,231.72,0,0,-40.96,-40.96,0,0,1,0,-51983.04,207.9925,42.2973171,-83.705759,0,0,0,4.54,0,163.84
10141,783,187620,0,231.796,0,0,-40.96,-40.96,0,0,0,0,-51985.81,202.5621,42.2973094,-83.7057623,0,0,0,4.54,0,163.84
10141,783,187630,0,231.796,0,0,-40.96,-40.96,0,0,0,0,-51988.59,202.5621,42.2973094,-83.7057623,0,0,0,4.52,0,163.84
10141,783,187640,0,231.871,0,0,-40.96,-40.96,0,0,0,0,-51991.36,198.985,42.2973017,-83.7057652,0,0,0,4.52,0,163.84
10141,783,187650,0,231.871,0,0,-40.96,-40.96,0,0,0,0,-51994.13,198.985,42.2973017,-83.7057652,0,0,0,4.36,0,163.84
10141,783,187660,0,231.819,0,0,-40.96,-40.96,0,0,0,0,-51996.91,194.5532,42.297294,-83.7057665,0,0,0,4.36,0,163.84
10141,783,187670,0,231.819,0,0,-40.96,-40.96,0,0,0,0,-51999.68,194.5532,42.297294,-83.7057665,0,0,0,4.43,0,163.84
10141,783,187680,0,231.872,0,0,-40.96,-40.96,0,0,0,0,-52002.45,190.0915,42.2972857,-83.705767,0,0,0,4.43,0,163.84
10141,783,187690,0,231.872,0,0,-40.96,-40.96,0,0,0,0,-52005.23,190.0915,42.2972857,-83.705767,0,0,0,4.69,0,163.84
10141,783,187700,0,231.909,0,0,-40.96,-40.96,0,0,0,0,-52008,183.3739,42.2972768,-83.7057657,0,0,0,4.69,0,163.84
10141,783,187710,0,231.909,0,0,-40.96,-40.96,0,0,0,0,-52010.77,183.3739,42.2972768,-83.7057657,0,0,0,4.89,0,163.84
10141,783,187720,0,231.959,0,0,-40.96,-40.96,0,0,0,0,-52013.55,177.2007,42.2972679,-83.7057634,0,0,0,4.89,0,163.84
10141,783,187730,0,231.959,0,0,-40.96,-40.96,0,0,0,0,-52016.32,177.2007,42.2972679,-83.7057634,0,0,0,5.17,0,163.84
10141,783,187740,0,232.004,0,0,-40.96,-40.96,0,0,0,0,-52019.09,173.0928,42.2972585,-83.7057606,0,0,0,5.17,0,163.84
10141,783,187750,0,232.004,0,0,-40.96,-40.96,0,0,0,0,-52021.87,173.0928,42.2972585,-83.7057606,0,0,0,5.42,0,163.84
10141,783,187760,0,232.044,0,0,-40.96,-40.96,0,0,0,0,-52024.64,170.2165,42.2972489,-83.7057575,0,0,0,5.42,0,163.84
10141,783,187770,0,232.044,0,0,-40.96,-40.96,0,0,0,0,-52027.41,170.2165,42.2972489,-83.7057575,0,0,0,5.67,0,163.84
10141,783,187780,0,232.046,0,0,-40.96,-40.96,0,0,0,0,-52030.19,167.1841,42.2972389,-83.7057534,0,0,0,5.67,0,163.84
10141,783,187790,0,232.046,0,0,-40.96,-40.96,0,0,0,0,-52032.96,167.1841,42.2972389,-83.7057534,0,0,0,5.8,0,163.84
10141,783,187800,0,232.01,0,0,-40.96,-40.96,0,0,0,0,-52035.73,165.5216,42.2972288,-83.7057494,0,0,0,5.8,0,163.84
10141,783,187810,0,232.01,0,0,-40.96,-40.96,0,0,0,0,-52038.51,165.5216,42.2972288,-83.7057494,0,0,0,5.88,0,163.84
10141,783,187820,0,231.949,0,0,-40.96,-40.96,0,0,0,0,-52041.28,166.2846,42.2972185,-83.7057463,0,0,0,5.88,0,163.84
10141,783,187830,0,231.949,0,0,-40.96,-40.96,0,0,0,0,-52044.05,166.2846,42.2972185,-83.7057463,0,0,0,5.97,0,163.84
10141,783,187840,0,231.839,0,0,-40.96,-40.96,0,0,0,0,-52046.83,167.3952,42.297208,-83.7057433,0,0,0,5.97,0,163.84
10141,783,187850,0,231.839,0,0,-40.96,-40.96,0,0,0,0,-52049.6,167.3952,42.297208,-83.7057433,0,0,0,5.99,0,163.84
10141,783,187860,0,231.851,0,0,-40.96,-40.96,0,0,0,0,-52052.38,169.3168,42.2971973,-83.7057408,0,0,0,5.99,0,163.84
10141,783,187870,0,231.851,0,0,-40.96,-40.96,0,0,0,0,-52055.15,169.3168,42.2971973,-83.7057408,0,0,0,6.35,0,163.84
10141,783,187880,0,231.927,0,0,-40.96,-40.96,0,0,0,0,-52057.92,171.1406,42.2971856,-83.7057388,0,0,0,6.35,0,163.84
10141,783,187890,0,231.927,0,0,-40.96,-40.96,0,0,0,0,-52060.7,171.1406,42.2971856,-83.7057388,0,0,0,6.63,0,163.84
10141,783,187900,0,231.969,0,0,-40.96,-40.96,0,0,0,0,-52063.47,172.4466,42.2971735,-83.705737,0,0,0,6.63,0,163.84
10141,783,187910,0,231.969,0,0,-40.96,-40.96,0,0,0,0,-52066.24,172.4466,42.2971735,-83.705737,0,0,0,6.81,0,163.84
10141,783,187920,0,231.977,0,0,-40.96,-40.96,0,0,0,0,-52069.02,173.0044,42.2971612,-83.7057352,0,0,0,6.81,0,163.84
10141,783,187930,0,231.977,0,0,-40.96,-40.96,0,0,0,0,-52071.79,173.0044,42.2971612,-83.7057352,0,0,0,7.12,0,163.84
10141,783,187940,0,232.056,0,0,-40.96,-40.96,0,0,0,0,-52074.56,173.9718,42.2971483,-83.705734,0,0,0,7.12,0,163.84
10141,783,187950,0,232.056,0,0,-40.96,-40.96,0,0,0,0,-52077.34,173.9718,42.2971483,-83.705734,0,0,0,7.47,0,163.84
10141,783,187960,0,232.082,0,0,-40.96,-40.96,0,0,0,0,-52080.11,174.911,42.2971346,-83.7057332,0,0,0,7.47,0,163.84
10141,783,187970,0,232.082,0,0,-40.96,-40.96,0,0,0,0,-52082.88,174.911,42.2971346,-83.7057332,0,0,0,7.83,0,163.84
10141,783,187980,0,232.178,0,0,-40.96,-40.96,0,0,0,0,-52085.66,177.1746,42.2971201,-83.7057335,0,0,0,7.83,0,163.84
10141,783,187990,0,232.178,0,0,-40.96,-40.96,0,0,0,0,-52088.43,177.1746,42.2971201,-83.7057335,0,0,0,8.19,0,163.84
10141,783,188000,0,232.301,0,0,-40.96,-40.96,0,0,0,0,-52091.2,179.5202,42.297105,-83.7057343,0,0,0,8.19,0,163.84
10141,783,188010,0,232.301,0,0,-40.96,-40.96,0,0,0,0,-52093.98,179.5202,42.297105,-83.7057343,0,0,0,8.37,0,163.84
10141,783,188020,0,232.389,0,0,-40.96,-40.96,0,0,0,0,-52096.75,179.4618,42.2970899,-83.7057341,0,0,0,8.37,0,163.84
10141,783,188030,0,232.389,0,0,-40.96,-40.96,0,0,0,0,-52099.52,179.4618,42.2970899,-83.7057341,0,0,0,8.54,0,163.84
10141,783,188040,0,232.338,0,0,-40.96,-40.96,0,0,0,0,-52102.3,176.8907,42.2970749,-83.7057322,0,0,0,8.54,0,163.84
10141,783,188050,0,232.338,0,0,-40.96,-40.96,0,0,0,0,-52105.07,176.8907,42.2970749,-83.7057322,0,0,0,8.82,0,163.84
10141,783,188060,0,232.33,0,0,-40.96,-40.96,0,0,0,0,-52107.84,176.8285,42.2970592,-83.7057309,0,0,0,8.82,0,163.84
10141,783,188070,0,232.33,0,0,-40.96,-40.96,0,0,0,0,-52110.62,176.8285,42.2970592,-83.7057309,0,0,0,8.91,0,163.84
10141,783,188080,0,232.308,0,0,-40.96,-40.96,0,0,0,0,-52113.39,175.789,42.2970434,-83.7057289,0,0,0,8.91,0,163.84
10141,783,188090,0,232.308,0,0,-40.96,-40.96,0,0,0,0,-52116.16,175.789,42.2970434,-83.7057289,0,0,0,9.2,0,163.84
10141,783,188100,0,232.293,0,0,-40.96,-40.96,0,0,0,0,-52118.94,175.3337,42.2970269,-83.705727,0,0,0,9.2,0,163.84
10141,783,188110,0,232.293,0,0,-40.96,-40.96,0,0,0,0,-52121.71,175.3337,42.2970269,-83.705727,0,0,0,9.41,0,163.84
10141,783,188120,0,232.231,0,0,-40.96,-40.96,0,0,0,0,-52124.48,175.0251,42.2970102,-83.7057249,0,0,0,9.41,0,163.84
10141,783,188130,0,232.231,0,0,-40.96,-40.96,0,0,0,0,-52127.26,175.0251,42.2970102,-83.7057249,0,0,0,9.62,0,163.84
10141,783,188140,0,232.172,0,0,-40.96,-40.96,0,0,0,0,-52130.03,175.1008,42.296993,-83.705723,0,0,0,9.62,0,163.84
10141,783,188150,0,232.172,0,0,-40.96,-40.96,0,0,0,0,-52132.8,175.1008,42.296993,-83.705723,0,0,0,9.94,0,163.84
10141,783,188160,0,232.158,0,0,-40.96,-40.96,0,0,0,0,-52135.58,175.9456,42.296975,-83.7057217,0,0,0,9.94,0,163.84
10141,783,188170,0,232.158,0,0,-40.96,-40.96,0,0,0,0,-52138.35,175.9456,42.296975,-83.7057217,0,0,0,10.2,0,163.84
10141,783,188180,0,232.192,0,0,-40.96,-40.96,0,0,0,0,-52141.13,176.1021,42.2969565,-83.7057201,0,0,0,10.2,0,163.84
10141,783,188190,0,232.192,0,0,-40.96,-40.96,0,0,0,0,-52143.9,176.1021,42.2969565,-83.7057201,0,0,0,10.41,0,163.84
10141,783,188200,0,232.205,0,0,-40.96,-40.96,0,0,0,0,-52146.67,176.0732,42.2969378,-83.7057184,0,0,0,10.41,0,163.84
10141,783,188210,0,232.205,0,0,-40.96,-40.96,0,0,0,0,-52149.45,176.0732,42.2969378,-83.7057184,0,0,0,10.6,0,163.84
10141,783,188220,0,232.22,0,0,-40.96,-40.96,0,0,0,0,-52152.22,175.853,42.2969188,-83.7057168,0,0,0,10.6,0,163.84
10141,783,188230,0,232.22,0,0,-40.96,-40.96,0,0,0,0,-52154.99,175.853,42.2969188,-83.7057168,0,0,0,10.79,0,163.84
10141,783,188240,0,232.211,0,0,-40.96,-40.96,0,0,0,0,-52157.77,175.9419,42.2968994,-83.7057152,0,0,0,10.79,0,163.84
10141,783,188250,0,232.211,0,0,-40.96,-40.96,0,0,0,0,-52160.54,175.9419,42.2968994,-83.7057152,0,0,0,10.8,0,163.84
10141,783,188260,0,232.199,0,0,-40.96,-40.96,0,0,0,0,-52163.31,175.4461,42.29688,-83.7057131,0,0,0,10.8,0,163.84
10141,783,188270,0,232.199,0,0,-40.96,-40.96,0,0,0,0,-52166.09,175.4461,42.29688,-83.7057131,0,0,0,10.86,0,163.84
10141,783,188280,0,232.204,0,0,-40.96,-40.96,0,0,0,0,-52168.86,174.9316,42.2968605,-83.7057106,0,0,0,10.86,0,163.84
10141,783,188290,0,232.204,0,0,-40.96,-40.96,0,0,0,0,-52171.63,174.9316,42.2968605,-83.7057106,0,0,0,10.92,0,163.84
10141,783,188300,0,232.223,0,0,-40.96,-40.96,0,0,0,0,-52174.41,175.1942,42.296841,-83.7057084,0,0,0,10.92,0,163.84
10141,783,188310,0,232.223,0,0,-40.96,-40.96,0,0,0,0,-52177.18,175.1942,42.296841,-83.7057084,0,0,0,10.9,0,163.84
10141,783,188320,0,232.219,0,0,-40.96,-40.96,0,0,0,0,-52179.95,175.0341,42.2968215,-83.7057062,0,0,0,10.9,0,163.84
10141,783,188330,0,232.219,0,0,-40.96,-40.96,0,0,0,0,-52182.73,175.0341,42.2968215,-83.7057062,0,0,0,10.92,0,163.84
10141,903,206770,0,228.058,0,0,-0.29625,0.5925,2,2,0,0,49092.62,239.2109,42.297605270633,-83.7053847410795,1,27.5625,0.3125,8.509013,0,7.415
10141,903,206780,0,228.145,0,0,-0.37125,1.025,2,2,0,0,49093.48,238.4682,42.2976011380082,-83.7053935722087,1,27.5,0.1875,8.470121,0,7.58
10141,903,206790,0,228.145,0,0,-0.18,1.565,2,2,0,0,49094.34,237.6485,42.2975968630411,-83.7054022221436,1,27.5625,0.0625,8.461787,0,7.2
10141,903,206800,0,228.231,0,0,-0.25875,0.94125,2,2,0,0,49095.2,236.8288,42.2975925880667,-83.7054108720931,1,27.4375,0,8.436785,0,7.08
10141,903,206810,0,228.231,0,0,-0.4775,0.765,2,2,0,0,49096.05,236.0091,42.2975883130924,-83.705419522028,1,27.25,0,8.392337,0,7.205
10141,903,206820,0,228.231,0,0,-0.0825,1.15375,2,2,0,0,49096.87,235.401,42.2975840019485,-83.7054280273007,1,27.1875,0,8.384003,0,7.545
10141,903,206830,0,228.231,0,0,-0.12,1.81,2,2,0,0,49097.69,235.0201,42.2975796519736,-83.7054363772479,1,27.0625,0.1875,8.331222,0,7.625
10141,903,206840,0,228.367,0,0,-0.15625,0.99875,2,2,0,0,49098.51,234.353,42.2975751814296,-83.7054446307342,1,27,0.25,8.322887,0,8.25
10141,903,206850,0,228.367,0,0,-0.2125,1.3,2,2,0,0,49099.33,233.3788,42.29757058146,-83.7054527806944,1,26.9375,0.25,8.272883,0,8.775
10141,903,206860,0,228.444,0,0,-0.45375,1.25375,2,2,0,0,49100.15,232.42,42.2975659091356,-83.7054608341677,1,27.25,0.5,8.242325,0,8.745
10141,903,206870,0,228.444,0,0,-0.5275,1.20625,2,2,0,0,49100.97,231.4777,42.297561159165,-83.7054687841264,1,27.4375,0.625,8.239547,0,8.485
10141,903,206880,0,228.53,0,0,-0.065,1.26375,2,2,0,0,49101.79,230.5989,42.2975563006802,-83.7054765532292,1,27.625,0.6875,8.250659,0,8.679999
10141,903,206890,0,228.53,0,0,-0.445,1.74,2,2,0,0,49102.61,229.7881,42.2975513257224,-83.705484128185,1,27.5625,0.6875,8.264548,0,8.599999
