Event,Device,Trip,Starttime,Endtime,Duration
906,10607,5505,1050,2000,950
907,10612,1484,5150,5210,60
908,10612,2019,6120,6150,30
909,10612,2473,6350,6870,520
910,10612,2480,13600,14100,500
911,10612,2481,4850,5470,620
912,10612,3083,6430,6440,10
913,10612,3506,3960,4240,280
914,10612,3535,11120,11700,580
915,10612,3536,6750,7510,760
916,10612,4206,13460,14050,590
917,10612,5537,5880,6180,300
918,10612,5624,4010,4010,0
919,10612,5701,420,440,20
920,10612,5701,1530,1560,30
921,10612,5752,1020,1020,0
922,10612,5766,52070,52770,700
923,10612,5766,59000,59700,700
924,10612,5767,3620,3620,0
925,10612,5840,420,420,0
926,10612,5848,190,250,60
927,10612,5860,2860,2860,0
928,10612,5860,4110,4110,0
929,10612,5919,660,660,0
930,10616,336,16410,16990,580
931,10616,337,660,1200,540
932,10616,943,8690,9320,630
933,10616,943,15820,16600,780
934,10616,977,36940,40070,3130
935,10616,978,72960,74090,1130
936,10617,231,7820,7820,0
937,10618,55,100820,101500,680
938,10618,56,99600,100300,700
939,10618,80,118010,118680,670
940,10618,112,95420,96090,670
941,10618,113,148640,149300,660
942,10618,122,142090,142800,710
943,10618,126,20000,21330,1330
944,10618,134,8440,9710,1270
945,10618,138,160810,161630,820
946,10618,158,117580,118710,1130
947,10618,159,10380,11610,1230
948,10618,168,121980,122650,670
949,10618,178,19290,20220,930
950,10618,185,156900,157870,970
951,10618,186,4690,5980,1290
952,10618,213,11240,12120,880
953,10618,217,91760,92590,830
954,10618,219,15910,16720,810
955,10618,222,93420,94350,930
956,10618,222,98690,99790,1100
957,10618,224,47540,50700,3160
958,10618,227,32460,33370,910
959,10618,230,18130,18860,730
960,10618,234,105280,106490,1210
961,10618,234,110280,111950,1670
962,10618,235,69260,71050,1790
963,10618,237,216410,217420,1010
964,10618,237,220840,221910,1070
965,10618,238,12350,13120,770
966,10618,251,67290,68130,840
967,10618,252,84850,85550,700
968,10618,253,22670,23820,1150
969,10618,273,305610,306560,950
970,10618,274,202770,203500,730
971,10618,275,40300,41550,1250
972,10618,276,13490,14190,700
973,10618,277,18330,19050,720
974,10618,282,199070,200120,1050
975,10618,283,46990,47840,850
976,10618,289,128360,129420,1060
977,10618,290,13880,15430,1550
978,10618,291,8860,9740,880
979,10618,301,139050,139760,710
980,10618,302,19050,20390,1340
981,10618,308,9610,12870,3260
982,10618,309,113560,114220,660
983,10618,312,14890,15920,1030
984,10618,324,148580,149340,760
985,10618,336,66890,67760,870
986,10618,337,120200,121080,880
987,10618,338,14860,15780,920
988,10618,349,81950,82740,790
989,10618,350,15070,15870,800
990,10618,353,18320,19360,1040
991,10618,357,21890,22990,1100
992,10618,360,15000,16290,1290
993,10618,373,8220,9040,820
994,10618,378,38660,46590,7930
995,10618,378,50590,51830,1240
996,10618,379,9950,10640,690
997,10618,384,188100,188990,890
998,10618,385,13340,14300,960
999,10618,387,99710,100460,750
1000,10618,389,9160,10430,1270
1001,10618,393,10330,11250,920
1002,10618,394,114010,114990,980
1003,10618,395,16840,19240,2400
1004,10618,401,157910,158720,810
1005,10618,402,42220,43270,1050
1006,10618,402,46830,50560,3730
1007,10618,403,24250,25500,1250
1008,10618,424,17230,18390,1160
1009,10618,425,78300,78830,530
1010,10618,429,5140,5660,520
1011,10618,439,27100,28330,1230
1012,10618,439,32810,34520,1710
1013,10618,441,150590,151320,730
1014,10618,445,14730,15690,960
1015,10618,448,61350,62710,1360
1016,10618,448,68290,69780,1490
1017,10618,449,12860,13940,1080
1018,10618,452,20250,21370,1120
1019,10618,456,15610,16530,920
1020,10618,458,99480,100510,1030
1021,10618,458,105310,106660,1350
1022,10618,459,18150,18970,820
1023,10618,462,23940,24780,840
1024,10618,466,19500,20270,770
1025,10618,471,83670,86000,2330
1026,10618,476,8790,10500,1710
1027,10618,480,69700,70400,700
1028,10618,481,188550,189300,750
1029,10618,482,18490,19820,1330
1030,10618,487,183670,184360,690
1031,10618,489,7420,8890,1470
1032,10618,492,103830,104700,870
1033,10618,493,17010,17890,880
1034,10618,493,133990,134890,900
1035,10618,493,139130,140240,1110
1036,10618,494,12620,13570,950
1037,10618,498,59200,60320,1120
1038,10618,500,9660,10520,860
1039,10618,504,87700,88310,610
1040,10618,509,13670,14680,1010
1041,10618,511,107300,108250,950
1042,10618,511,112560,113650,1090
1043,10618,512,28860,29760,900
1044,10618,514,153460,154340,880
1045,10618,519,198970,199610,640
1046,10618,522,99990,100660,670
1047,10618,525,11690,12660,970
1048,10618,526,88560,89490,930
1049,10618,535,14070,14910,840
1050,10618,565,22770,24690,1920
1051,10618,566,338070,338850,780
1052,10618,567,17360,18270,910
1053,10618,570,17300,17970,670
1054,10618,571,13450,14390,940
1055,10618,572,103610,104580,970
1056,10618,579,144600,145290,690
1057,10618,580,46660,47490,830
1058,10618,586,119220,119930,710
1059,10618,595,150760,151630,870
1060,10618,597,117820,118340,520
1061,10618,598,11650,12440,790
1062,10618,605,147090,148380,1290
1063,10618,607,141620,142430,810
1064,10618,608,9640,10770,1130
1065,10618,614,9600,10410,810
1066,10618,630,173210,174480,1270
1067,10618,634,15830,17650,1820
1068,10618,641,16760,17860,1100
1069,10618,650,21360,22660,1300
1070,10618,658,96340,97170,830
1071,10618,660,13350,14110,760
1072,10618,663,13060,14110,1050
1073,10618,666,53500,54900,1400
1074,10618,669,144400,145180,780
1075,10618,670,15950,16970,1020
1076,10618,673,33750,35140,1390
1077,10618,676,11560,12530,970
1078,10618,689,10800,11630,830
1079,10618,699,25580,28830,3250
1080,10618,702,29130,30070,940
1081,10618,713,529390,530250,860
1082,10618,714,29090,29850,760
1083,10618,716,21000,21930,930
1084,10618,721,141780,142540,760
1085,10618,722,12190,13220,1030
1086,10618,727,171610,172390,780
1087,10618,728,235960,237230,1270
1088,10618,735,200260,202920,2660
1089,10618,736,26730,27370,640
1090,10618,737,12320,13150,830
1091,10618,743,46870,48860,1990
1092,10618,754,38640,40330,1690
1093,10618,756,183860,184730,870
1094,10618,757,32880,33790,910
1095,10618,770,10370,13020,2650
1096,10618,776,13530,15080,1550
1097,10618,781,165600,166410,810
1098,10618,782,36420,39280,2860
1099,10618,788,111880,113790,1910
1100,10618,799,12930,13960,1030
1101,10618,801,163990,165090,1100
1102,10618,809,219560,221270,1710
1103,10618,816,116960,117710,750
1104,10618,819,126950,127710,760
1105,10618,820,19250,20010,760
1106,10618,840,188920,189540,620
1107,10618,848,125870,126680,810
1108,10618,849,13330,14670,1340
1109,10618,852,132670,133350,680
1110,10618,857,5840,6560,720
1111,10618,875,212480,213130,650
1112,10618,898,15000,15720,720
1113,10618,907,68990,74190,5200
1114,10618,907,78990,102970,23980
1115,10618,939,180190,180940,750
1116,10618,940,22980,23700,720
1117,10618,943,161860,162580,720
1118,10618,944,9790,10980,1190
1119,10618,946,119950,120630,680
1120,10618,947,11740,13850,2110
1121,10618,948,117760,118350,590
1122,10618,949,9150,10660,1510
1123,10618,952,10800,11710,910
1124,10618,979,213690,214360,670
1125,10618,980,11280,12110,830
1126,10618,991,10060,10700,640
1127,10618,999,12720,13490,770
1128,10618,1006,18030,19000,970
1129,10618,1014,184530,185130,600
1130,10618,1025,140890,144880,3990
1131,10618,1025,149160,152590,3430
1132,10618,1027,18410,19260,850
1133,10618,1036,106770,107500,730
1134,10618,1039,40960,42470,1510
1135,10618,1042,90070,90750,680
1136,10618,1043,16300,18960,2660
1137,10618,1049,145520,146140,620
1138,10618,1055,7450,8240,790
1139,10618,1059,59410,61590,2180
1140,10618,1068,7780,9080,1300
1141,10618,1079,71690,72320,630
1142,10618,1089,6660,7430,770
1143,10618,1093,32250,33030,780
1144,10618,1098,9230,11420,2190
1145,10618,1099,270980,271790,810
1146,10618,1100,16330,17410,1080
1147,10618,1118,23100,27290,4190
1148,10618,1128,9070,9920,850
1149,10618,1131,8750,9620,870
1150,10618,1135,6290,9180,2890
1151,10618,1147,225930,226580,650
1152,10618,1148,10700,11710,1010
1153,10618,1152,151450,152130,680
1154,10618,1164,144450,145280,830
1155,10618,1165,11170,11920,750
1156,10618,1173,38300,40810,2510
1157,10618,1176,49830,52070,2240
1158,10618,1188,63720,66350,2630
1159,10618,1189,232620,233470,850
1160,10618,1190,65220,66440,1220
1161,10618,1193,184990,185680,690
1162,10618,1194,5740,9310,3570
1163,10618,1202,96760,97570,810
1164,10618,1223,163030,163690,660
1165,10618,1230,156420,157080,660
1166,10618,1239,143090,143800,710
1167,10618,1240,9180,10400,1220
1168,10618,1253,12170,13490,1320
1169,10618,1257,7410,9120,1710
1170,10618,1267,6930,7810,880
1171,10618,1270,5790,6290,500
1172,10618,1271,18200,18910,710
1173,10618,1274,11150,12650,1500
1174,10618,1286,131040,131720,680
1175,10618,1289,11570,12470,900
1176,10618,1304,9730,10410,680
1177,10618,1305,103980,104660,680
1178,10618,1306,43520,44380,860
1179,10618,1314,9440,10170,730
1180,10618,1315,108800,109430,630
1181,10618,1316,9080,10390,1310
1182,10618,1319,118300,119010,710
1183,10618,1330,6970,8870,1900
1184,10618,1335,19250,20020,770
1185,10618,1338,111880,112560,680
1186,10618,1349,9400,10280,880
1187,10618,1356,136720,137490,770
1188,10618,1357,154120,159110,4990
1189,10618,1357,172110,173310,1200
1190,10618,1358,13580,14710,1130
1191,10618,1362,93810,94500,690
1192,10618,1363,23940,25800,1860
1193,10618,1374,142730,143530,800
1194,10618,1376,37090,37840,750
1195,10618,1380,74360,75200,840
1196,10618,1380,79410,80630,1220
1197,10618,1381,75990,77470,1480
1198,10618,1385,94470,95230,760
1199,10618,1388,10630,11600,970
1200,10618,1388,14400,15470,1070
1201,10618,1388,64090,64880,790
1202,10618,1395,8260,8960,700
1203,10618,1433,38300,39010,710
1204,10618,1434,8750,9460,710
1205,10618,1435,184490,185170,680
1206,10618,1436,11510,12860,1350
1207,10618,1470,169400,170210,810
1208,10618,1471,122100,131260,9160
1209,10618,1471,142110,143110,1000
1210,10618,1483,176870,177700,830
1211,10618,1484,52150,60000,7850
1212,10618,1485,207150,207860,710
1213,10618,1486,42470,43350,880
1214,10618,1488,158980,159770,790
1215,10618,1490,25200,26590,1390
1216,10618,1496,10820,11580,760
1217,10618,1505,9800,10560,760
1218,10618,1506,152890,154040,1150
1219,10618,1507,10220,11010,790
1220,10618,1520,9710,10720,1010
1221,10618,1521,141120,142090,970
1222,10618,1532,10970,11850,880
1223,10618,1549,132620,133360,740
1224,10618,1550,16240,17370,1130
1225,10618,1553,205910,206850,940
1226,10618,1554,39940,40740,800
1227,10618,1563,145010,150060,5050
1228,10618,1569,11310,12160,850
1229,10618,1575,104400,105120,720
1230,10618,1581,168060,168820,760
1231,10618,1582,9180,10000,820
1232,13101,1065,12880,14230,1350
1233,13101,1065,23810,24990,1180
1234,13101,1068,31250,32540,1290
1235,13101,1160,7940,9550,1610
1236,13101,13766,4480,5160,680
1237,13103,9590,120040,120980,940
1238,13103,9590,163250,164800,1550
1239,13103,10600,81620,82800,1180
1240,13105,11133,80590,81660,1070
1241,13105,14812,223680,241890,18210
1242,13105,14812,249000,250010,1010
1243,13105,14813,15520,17780,2260
1244,13105,14919,28880,30110,1230
1245,13105,15272,71080,72180,1100
1246,13105,17511,33860,34890,1030
1247,13105,20028,12840,14090,1250
1248,13106,18025,27740,29050,1310
1249,13106,18025,38860,39950,1090
1250,13107,164,60110,61130,1020
1251,13107,165,18760,19780,1020
1252,13107,321,32060,33060,1000
1253,13107,322,17210,18200,990
1254,13107,434,33420,34350,930
1255,13107,679,57940,58970,1030
1256,13107,3270,102850,104080,1230
1257,13107,3356,7420,8770,1350
1258,13107,3727,27830,28580,750
1259,13107,3778,30340,31170,830
1260,13107,3835,33040,33900,860
1261,13107,3836,8340,9570,1230
1262,13107,3972,55170,55990,820
1263,13107,4135,33820,34770,950
1264,13107,4195,40570,41390,820
1265,13107,4278,37580,38480,900
1266,13107,4351,31120,31910,790
1267,13107,4458,30630,31510,880
1268,13107,4459,11560,14550,2990
1269,13107,4584,18730,19750,1020
1270,13107,4652,7020,7870,850
1271,13107,4728,26490,27380,890
1272,13107,4838,62460,63260,800
1273,13107,4839,12680,13630,950
1274,13107,5214,36270,37170,900
1275,13107,5215,9460,10560,1100
1276,13107,5261,44750,45610,860
1277,13107,5262,7110,8070,960
1278,13107,5309,38610,39450,840
1279,13107,5310,7880,8890,1010
1280,13107,5319,12320,13730,1410
1281,13107,5395,37510,38460,950
1282,13107,5516,101620,102400,780
1283,13107,5590,107750,108550,800
1284,13107,5591,7170,8060,890
1285,13107,5623,47910,48820,910
1286,13107,5701,41170,41920,750
1287,13107,5702,8930,9890,960
1288,13107,5824,103280,104030,750
1289,13107,5921,98620,99350,730
1290,13107,6037,23830,24650,820
1291,13107,6263,42550,43580,1030
1292,13107,6376,53630,54550,920
1293,13107,6377,15080,17750,2670
1294,13107,6490,36050,37020,970
1295,13107,6589,44370,45110,740
1296,13107,6632,46690,47570,880
1297,13107,6710,43480,44390,910
1298,13107,6922,43890,45880,1990
1299,13107,6967,51940,52810,870
1300,13107,6968,19950,21790,1840
1301,13107,7045,51120,52410,1290
1302,13107,7059,52800,53660,860
1303,13107,7170,32120,32890,770
1304,13107,7502,117820,119100,1280
1305,13107,7544,84040,85450,1410
1306,13107,7764,41280,42540,1260
1307,13107,7802,66110,67580,1470
1308,13107,7952,360,1490,1130
1309,13107,7953,7740,8750,1010
1310,13107,8007,44900,45980,1080
1311,13107,8008,3330,5010,1680
1312,13107,8115,70650,72030,1380
1313,13107,8130,48150,49710,1560
1314,13107,9357,204220,205520,1300
1315,13107,9425,85210,86640,1430
1316,13107,9505,57730,59080,1350
1317,13107,9608,251110,252160,1050
1318,13107,9692,50720,51990,1270
1319,13107,9771,52280,53470,1190
1320,13107,9851,50820,52160,1340
1321,13107,9928,56770,58280,1510
1322,13107,9992,45230,46860,1630
1323,13107,10056,6780,8010,1230
1324,13107,10091,36160,37550,1390
1325,13107,10155,7500,8670,1170
1326,13107,10185,40580,41930,1350
1327,13107,10276,81660,82940,1280
1328,13107,10367,115430,116730,1300
1329,13107,10441,41810,43260,1450
1330,13107,10511,64460,65340,880
1331,13107,10541,45090,46370,1280
1332,13107,10552,38910,40230,1320
1333,13107,10584,5580,7360,1780
1334,13107,10611,42360,43780,1420
1335,13107,10829,41300,42650,1350
1336,13107,10935,28460,30000,1540
1337,13107,11030,46650,48180,1530
1338,13107,11128,43910,45070,1160
1339,13107,11292,9040,9580,540
1340,13107,11329,26360,27910,1550
1341,13107,11391,19280,19350,70
1342,13107,11426,39790,41040,1250
1343,13107,11651,62520,63960,1440
1344,13107,11766,33990,35140,1150
1345,13107,11862,31900,33210,1310
1346,13107,12030,9530,10700,1170
1347,13107,12049,66790,68220,1430
1348,13107,12067,202040,203400,1360
1349,13107,12093,32670,34160,1490
1350,13107,12134,4350,6390,2040
1351,13107,12175,33290,34690,1400
1352,13107,12250,4230,6050,1820
1353,13107,12266,76490,77810,1320
1354,13107,12297,32750,34380,1630
1355,13107,12416,92310,93620,1310
1356,13107,12525,39590,40740,1150
1357,13107,12550,35500,36710,1210
1358,13107,12661,40130,41360,1230
1359,13107,16011,30400,31370,970
1360,13108,798,81620,82700,1080
1361,13108,1260,43690,45600,1910
1362,13108,7676,95480,96940,1460
1363,13108,8094,2670,4300,1630
1364,13108,8567,173870,174770,900
1365,13108,10135,6060,8730,2670
1366,13108,10490,62290,63850,1560
1367,13109,4471,46280,47280,1000
1368,13109,8660,870,2500,1630
1369,13109,10226,61960,62870,910
1370,13109,10226,80300,81310,1010
1371,13109,10921,12140,13280,1140
1372,13109,11995,15880,16960,1080
1373,13109,12116,25520,26800,1280
1374,13109,12219,20120,21330,1210
1375,13109,12325,15110,16240,1130
1376,13109,12439,18920,19990,1070
1377,13109,12440,10340,11950,1610
1378,13109,12577,18560,19880,1320
1379,13109,12807,17610,18820,1210
1380,13109,12952,11730,13420,1690
1381,13109,12953,7620,7770,150
1382,13109,13044,17560,19160,1600
1383,13109,13045,8950,8960,10
1384,13109,13518,47590,48380,790
1385,13109,13854,43620,44990,1370
1386,13109,13984,7420,7730,310
1387,13109,14112,15330,17420,2090
1388,13109,14230,28580,29870,1290
1389,13109,14573,67580,68970,1390
1390,13109,14678,31630,32760,1130
1391,13109,14801,56670,58400,1730
1392,13109,14889,40400,41670,1270
1393,13109,14890,11280,11410,130
1394,13110,1367,18740,20040,1300
1395,13110,1370,2240,3460,1220
1396,13110,4709,38640,39970,1330
1397,13110,4709,67350,68530,1180
1398,15901,1,61880,62650,770
1399,17101,238,73560,78290,4730
1400,17101,239,200,3720,3520
1401,17101,480,46210,49310,3100
1402,17101,481,200,1210,1010
1403,17101,609,97880,99880,2000
1404,17101,733,262610,263560,950
1405,17101,733,437210,438400,1190
1406,17101,866,801520,803530,2010
1407,17101,1052,213540,214640,1100
1408,17101,1052,360650,361740,1090
1409,17101,1167,118050,119060,1010
1410,17101,1175,87870,91380,3510
1411,17101,1182,93370,94130,760
1412,17101,1201,102830,103890,1060
1413,17101,1213,83660,84750,1090
1414,17101,1213,242390,242990,600
1415,17101,1220,87410,89230,1820
1416,17101,1228,96660,97730,1070
1417,17101,1236,102200,103220,1020
1418,17101,1236,243620,248500,4880
1419,17101,1455,231280,231950,670
1420,17101,1455,264090,264980,890
1421,17101,1498,1659370,1660180,810
1422,17101,2144,115010,115690,680
1423,17101,2144,271210,271810,600
1424,17101,2144,290800,292180,1380
1425,17101,2144,429870,430510,640
1426,17101,2144,472850,473490,640
1427,17101,2144,618030,618660,630
1428,17101,2144,650370,651340,970
1429,17101,2144,791720,792360,640
1430,17101,2144,829380,830070,690
1431,17101,2144,967390,968020,630
1432,17101,2144,1100490,1102410,1920
1433,17101,2144,1256180,1256840,660
1434,17101,2144,1277500,1278400,900
1435,17101,2144,1426810,1427580,770
1436,17101,2145,1461090,1461820,730
1437,17101,2145,1608330,1608950,620
1438,17101,2145,1639430,1640130,700
1439,17102,929,65650,66790,1140
1440,17102,929,126140,126800,660
1441,17102,929,192710,193660,950
1442,17102,929,331810,332440,630
1443,17102,929,373470,374290,820
1444,17102,929,501900,502450,550
1445,17102,929,551600,552510,910
1446,17102,929,689690,690290,600
1447,17102,929,739300,740250,950
1448,17102,929,865690,866300,610
1449,17102,929,915530,916240,710
1450,17102,929,1042070,1042800,730
1451,17102,1576,100780,101320,540
1452,17102,1576,106930,109860,2930
1453,17102,1576,250010,250590,580
1454,17102,1576,260650,261610,960
1455,17102,1576,413350,414060,710
1456,17102,1576,433970,434990,1020
1457,17102,1576,587640,588230,590
1458,17102,1576,614510,616560,2050
1459,17102,1576,763710,764350,640
1460,17102,1576,795080,796050,970
1461,17102,1607,82070,83090,1020
1462,17102,1607,263950,265030,1080
1463,17102,1607,438090,439440,1350
1464,17102,1607,642280,643190,910
1465,17102,1607,832380,833270,890
1466,17102,1607,1016360,1017030,670
1467,17102,1669,212640,213520,880
1468,17102,1669,379040,379610,570
1469,17102,1669,398450,399280,830
1470,17102,1669,545170,545800,630
1471,17102,1669,576600,578210,1610
1472,17102,1669,716040,716580,540
1473,17102,1669,752220,753340,1120
1474,17102,1669,932130,933000,870
1475,17102,1669,1118390,1119160,770
1476,17103,849,207460,208360,900
