Event,Device,Trip,Starttime,Endtime,Duration
867,10165,1192,110590,113060,2470
868,10165,1192,146300,149140,2840
869,10165,1192,150970,157400,6430
870,10165,1192,160030,165420,5390
871,10165,1192,169530,175100,5570
872,10165,1192,176920,179390,2470
873,10165,1206,83280,84970,1690
874,10165,1239,110880,112010,1130
875,10165,1239,135320,136530,1210
876,10165,1249,95420,98060,2640
877,10165,1291,117400,118980,1580
878,10165,1292,200,6410,6210
879,10165,1292,8040,9760,1720
880,10165,1302,120460,122250,1790
881,10165,1303,3280,4670,1390
882,10165,1314,120510,122260,1750
883,10165,1315,4340,6210,1870
884,10165,1351,117540,118740,1200
885,10165,1382,89520,109060,19540
886,10165,1382,117740,119370,1630
887,10165,1388,121790,125740,3950
888,10165,1410,122900,125990,3090
889,10165,1411,2890,4220,1330
890,10165,1420,109250,111390,2140
891,10165,1421,3310,4140,830
892,10165,1427,157870,159080,1210
893,10165,1427,172440,173670,1230
894,10165,1430,300,1440,1140
895,10165,1432,163090,164970,1880
896,10165,1433,4460,5920,1460
897,10165,1437,145920,150770,4850
898,10165,1437,161190,162750,1560
899,10165,1445,306160,308180,2020
900,10165,1445,319460,321270,1810
901,10165,1449,120520,121560,1040
902,10165,1449,138210,139110,900
903,10165,1451,184450,187210,2760
904,10165,1451,194030,195460,1430
905,10165,1456,116930,118810,1880
906,10165,1468,186780,188590,1810
907,10165,1468,197770,199120,1350
908,10165,1472,86330,87890,1560
909,10165,1472,118630,120040,1410
910,10165,1473,169840,171080,1240
911,10165,1477,83110,85110,2000
912,10165,1477,106630,108290,1660
913,10165,1479,123560,125140,1580
914,10165,1479,133390,134590,1200
915,10165,1484,93950,95380,1430
916,10165,1484,121910,123510,1600
917,10165,1485,389660,398860,9200
918,10165,1485,401360,403160,1800
919,10165,1490,107950,109610,1660
920,10165,1490,125280,126870,1590
921,10165,1491,162710,164780,2070
922,10165,1491,172970,173990,1020
923,10165,1494,109770,111640,1870
924,10165,1494,180540,182020,1480
925,10165,1520,163310,172410,9100
926,10165,1520,174250,175500,1250
927,10165,1524,94800,96710,1910
928,10165,1525,119850,121370,1520
929,10165,1526,140880,142580,1700
930,10165,1526,155200,156720,1520
931,10165,1529,121080,122900,1820
932,10165,1529,145680,145770,90
933,10165,1529,148720,150340,1620
934,10165,1532,161440,163210,1770
935,10165,1532,165730,171330,5600
936,10165,1532,173060,174400,1340
937,10165,1536,89260,90730,1470
938,10165,1536,101710,103130,1420
939,10165,1537,134130,137610,3480
940,10165,1537,146950,148550,1600
941,10165,1540,281280,282350,1070
942,10165,1540,299650,300740,1090
943,10165,1544,222590,231530,8940
944,10165,1544,234230,236060,1830
945,10165,1547,299900,300870,970
946,10165,1548,200260,201910,1650
947,10165,1558,120720,121980,1260
948,10165,1563,127590,129940,2350
949,10165,1564,131970,133140,1170
950,10165,1568,115490,122670,7180
951,10165,1568,124760,128270,3510
952,10165,1568,133520,143710,10190
953,10165,1568,148260,152690,4430
954,10165,1568,168420,169960,1540
955,10165,1570,131890,142290,10400
956,10165,1570,144140,145630,1490
957,10165,1575,96200,98590,2390
958,10165,1579,238920,240730,1810
959,10165,1579,252230,253590,1360
960,10165,1588,74930,76940,2010
961,10165,1590,468250,470160,1910
962,10165,1595,180500,182890,2390
963,10165,1596,3100,3170,70
964,10165,1619,251610,253590,1980
965,10165,1621,12620,14720,2100
966,10165,1626,162270,167160,4890
967,10165,1626,173040,174560,1520
968,10165,1631,128900,130910,2010
969,10165,1631,132920,151160,18240
970,10165,1632,200,2360,2160
971,10165,1632,6500,9800,3300
972,10165,1632,13990,21190,7200
973,10165,1632,24320,25960,1640
974,10165,1633,170050,182730,12680
975,10165,1633,185340,187560,2220
976,10165,1637,115170,116750,1580
977,10165,1637,128200,130130,1930
978,10165,1639,149050,151010,1960
979,10165,1639,164380,165700,1320
980,10165,1643,290940,306720,15780
981,10165,1643,325770,327700,1930
982,10165,1648,100290,102040,1750
983,10176,2175,12220,12840,620
984,10176,3665,42430,44870,2440
985,10176,3999,20680,20690,10
986,10204,335,62630,63790,1160
987,10204,469,52570,53480,910
988,10204,1525,274520,275780,1260
989,10204,1530,51940,53600,1660
990,10204,1615,37060,38730,1670
991,10204,1615,44230,45780,1550
992,10204,3079,26240,27530,1290
993,10204,3079,36780,38130,1350
994,10204,3079,51900,53170,1270
995,10204,3079,62520,63770,1250
996,10204,3079,73960,75230,1270
997,10204,3079,88760,90250,1490
998,10204,3079,140220,141650,1430
999,10204,3086,6460,7260,800
1000,10204,3168,79160,80410,1250
1001,10204,3169,39290,40720,1430
1002,10204,3174,144960,146350,1390
1003,10204,3174,217660,219070,1410
1004,10204,3174,277740,279110,1370
1005,10204,3176,12730,14020,1290
1006,10204,3179,83810,85080,1270
1007,10204,3179,154990,156420,1430
1008,10204,3179,214950,216320,1370
1009,10204,3179,268430,269760,1330
1010,10204,3181,24570,25860,1290
1011,10204,3181,79310,80740,1430
1012,10204,3182,78570,79920,1350
1013,10204,3182,149530,150980,1450
1014,10204,3182,208150,209440,1290
1015,10204,3184,39670,40780,1110
1016,10204,3184,94990,96200,1210
1017,10204,3187,74180,75710,1530
1018,10204,3187,133020,134530,1510
1019,10204,3187,190640,192170,1530
1020,10204,3189,121050,122280,1230
1021,10204,3189,180970,182200,1230
1022,10204,3190,23950,25400,1450
1023,10204,3190,85310,86720,1410
1024,10204,3190,146570,148020,1450
1025,10204,3190,198970,200420,1450
1026,10204,3192,28590,29260,670
1027,10204,3194,39910,41360,1450
1028,10204,3200,19890,21240,1350
1029,10204,3201,4810,6120,1310
1030,10204,3202,18700,20230,1530
1031,10204,3202,85910,87380,1470
1032,10204,3202,143710,145040,1330
1033,10204,3203,11860,13150,1290
1034,10204,3205,25420,26690,1270
1035,10204,3205,77840,79210,1370
1036,10204,3206,65300,66430,1130
1037,10204,3206,126180,127310,1130
1038,10204,3206,204800,206050,1250
1039,10204,3209,36370,37820,1450
1040,10204,3209,91670,93020,1350
1041,10204,3233,50700,52030,1330
1042,10204,3233,122680,124070,1390
1043,10204,3233,184180,185670,1490
1044,10204,3233,261060,262370,1310
1045,10204,3234,23320,24550,1230
1046,10204,3234,72020,73210,1190
1047,10204,3235,18000,19310,1310
1048,10204,3235,87020,88310,1290
1049,10204,3235,146280,147650,1370
1050,10204,3235,223740,225050,1310
1051,10204,3236,33440,34590,1150
1052,10204,3237,53800,55190,1390
1053,10204,3238,71020,72590,1570
1054,10205,250,1540,1610,70
1055,10205,254,60250,61230,980
1056,10205,475,2540,2540,0
1057,10205,811,200,490,290
1058,10205,1266,56060,57120,1060
1059,10205,1321,61370,62340,970
1060,10205,1423,66390,67660,1270
1061,10205,1433,90770,92070,1300
1062,10205,1540,55730,56980,1250
1063,10205,1647,94030,95080,1050
1064,10205,1653,174730,176120,1390
1065,10205,1654,78530,79910,1380
1066,10205,1790,310210,311280,1070
1067,10207,1281,97340,98210,870
1068,10502,1339,66220,67380,1160
1069,10502,1465,64880,66060,1180
1070,10502,1557,65120,66420,1300
1071,10502,1675,10200,11150,950
1072,10502,1787,58750,60220,1470
1073,10502,1901,8730,10730,2000
1074,10502,2850,710,760,50
1075,10502,2900,420,470,50
1076,10502,3106,24060,26410,2350
1077,10510,471,48340,49680,1340
1078,10510,1607,1390,2170,780
1079,10510,2934,37940,39150,1210
1080,10557,388,870,2080,1210
1081,10568,462,35590,36640,1050
1082,10569,1821,44550,45780,1230
1083,10570,5833,42590,44640,2050
1084,10570,5833,50720,51900,1180
1085,10570,6021,40830,42500,1670
1086,10570,6021,54840,56480,1640
1087,10570,6078,2090,2680,590
1088,10570,6078,4910,5360,450
1089,10570,6078,18020,19910,1890
1090,10571,3116,104920,105780,860
1091,10571,3119,93690,94700,1010
1092,10571,3123,910,2120,1210
1093,10571,3124,150620,151590,970
1094,10571,3131,195390,197180,1790
1095,10571,3134,131570,132650,1080
1096,10572,28,4230,5350,1120
1097,10572,44,1990,3830,1840
1098,10572,50,850,950,100
1099,10572,53,4190,5620,1430
1100,10572,61,104320,105610,1290
1101,10572,67,4040,4850,810
1102,10572,102,44480,46160,1680
1103,10572,103,2880,4320,1440
1104,10572,107,109340,110560,1220
1105,10572,108,2920,4350,1430
1106,10572,109,83870,85200,1330
1107,10572,112,2170,3410,1240
1108,10572,137,104020,105180,1160
1109,10572,143,28430,30010,1580
1110,10572,144,2900,4640,1740
1111,10572,146,91200,92850,1650
1112,10572,147,2710,2720,10
1113,10572,177,4350,5750,1400
1114,10572,180,95740,97680,1940
1115,10572,183,130840,132220,1380
1116,10572,206,90410,91680,1270
1117,10572,220,78990,80030,1040
1118,10572,221,1620,2770,1150
1119,10573,456,116380,118370,1990
1120,10573,616,64290,65710,1420
1121,10574,1564,13030,14400,1370
1122,10574,1564,19060,21810,2750
1123,10574,1565,2980,4280,1300
1124,10574,2982,98710,99950,1240
1125,10574,2989,136100,137740,1640
1126,10574,3446,22970,24690,1720
1127,10575,1225,8730,8770,40
1128,10575,1226,1730,2360,630
1129,10584,29,76430,77870,1440
1130,10584,29,87560,88600,1040
1131,10584,64,24120,25400,1280
1132,10584,78,7120,8280,1160
1133,10584,86,22790,23870,1080
1134,10584,201,1860,2780,920
1135,10584,203,17550,18520,970
1136,10584,238,81230,82560,1330
1137,10584,271,28570,29690,1120
1138,10584,285,26850,28190,1340
1139,10584,287,51300,52730,1430
1140,10584,405,18380,19510,1130
1141,10584,484,35960,37230,1270
1142,10584,559,63190,64280,1090
1143,10584,588,67360,68500,1140
1144,10584,797,10220,11310,1090
1145,10584,801,13750,15120,1370
1146,10584,826,30780,31860,1080
1147,10584,871,29760,31030,1270
1148,10584,916,25910,27080,1170
1149,10584,1006,17900,19210,1310
1150,10584,1097,6200,7300,1100
1151,10584,1100,18160,19200,1040
1152,10584,1116,20850,21880,1030
1153,10584,1170,51560,52750,1190
1154,10585,1643,56320,59530,3210
1155,10587,221,33540,35080,1540
1156,10587,323,13880,15580,1700
1157,10587,894,27330,28470,1140
1158,10587,1501,21910,23040,1130
1159,10587,1538,51970,52990,1020
1160,10587,1560,42980,44400,1420
1161,10587,1589,47170,48410,1240
1162,10587,1620,108290,109310,1020
1163,10587,1634,34470,35570,1100
1164,10587,1695,44110,45170,1060
1165,10587,1812,640,940,300
1166,10587,1871,46960,48410,1450
1167,10587,1873,31100,32850,1750
1168,10587,1988,64770,65890,1120
1169,10587,2050,56950,58190,1240
1170,10587,2052,23820,24840,1020
1171,10587,2089,27370,28460,1090
1172,10587,2090,25690,27080,1390
1173,10587,2221,141690,143210,1520
1174,10587,2222,20880,22320,1440
1175,10587,2222,28700,29750,1050
1176,10587,2317,3600,4800,1200
1177,10587,2533,28480,30480,2000
1178,10587,2565,10140,11070,930
1179,10587,3204,65320,66710,1390
1180,10587,3469,1440,1660,220
1181,10587,3988,69280,70370,1090
1182,10587,4053,15580,17610,2030
1183,10587,4053,31500,31750,250
1184,10587,4053,33520,35510,1990
1185,10587,4056,5780,5830,50
1186,10587,4090,95160,96860,1700
1187,10587,4090,114950,117020,2070
1188,10587,4146,3360,4590,1230
1189,10587,4931,750,1780,1030
1190,10587,5624,2130,3260,1130
1191,10593,815,19310,20730,1420
1192,10594,10025,320,800,480
1193,10594,10088,14460,16610,2150
1194,10595,2890,146280,147840,1560
1195,10595,4809,152910,154290,1380
1196,10597,1331,73840,75480,1640
1197,10597,1332,4600,5940,1340
1198,10604,861,800,1370,570
1199,10605,5561,242110,243770,1660
1200,10605,5957,106910,108340,1430
1201,10605,8924,2710,2830,120
1202,10605,10316,82490,83610,1120
1203,10607,353,120970,121870,900
1204,10607,356,145300,146640,1340
1205,10607,786,143590,144690,1100
1206,10607,939,276550,278300,1750
1207,10607,939,298980,300550,1570
1208,10607,1612,19230,20480,1250
1209,10607,4610,277320,278490,1170
1210,10607,4640,204940,206050,1110
1211,10607,4641,105790,106760,970
1212,10607,4641,117630,119040,1410
1213,10607,4685,281070,282680,1610
1214,10607,4687,9550,11180,1630
1215,10607,5504,256420,258010,1590
1216,10607,5508,144180,145570,1390
1217,10607,5526,221150,222570,1420
1218,10607,5708,8730,10340,1610
1219,10607,5709,16460,18090,1630
1220,10607,5818,111180,112420,1240
1221,10607,5895,54780,56450,1670
1222,10607,5915,277530,279030,1500
1223,10607,5916,138380,139650,1270
1224,10607,5924,183520,185000,1480
1225,10607,5927,116520,117890,1370
1226,10607,5933,185890,187180,1290
1227,10607,5936,117200,118590,1390
1228,10607,5938,295330,296760,1430
1229,10607,5942,119260,120560,1300
1230,10611,4215,83950,85320,1370
1231,10612,5545,2820,2820,0
1232,10612,5658,2100,2100,0
1233,10612,5828,810,940,130
1234,10612,5834,640,850,210
1235,10612,5836,700,720,20
1236,10612,5919,410,420,10
1237,10616,977,29830,31770,1940
1238,10616,978,23840,25290,1450
1239,10616,1833,198790,200090,1300
1240,10616,1833,205430,206720,1290
1241,10616,2069,30820,32310,1490
1242,10618,17,73650,75420,1770
1243,10618,18,6200,7930,1730
1244,10618,55,111660,113660,2000
1245,10618,56,9120,11400,2280
1246,10618,56,104310,107620,3310
1247,10618,57,10480,12390,1910
1248,10618,64,105460,106830,1370
1249,10618,65,5140,6930,1790
1250,10618,69,56820,59140,2320
1251,10618,70,10370,12510,2140
1252,10618,77,65840,67590,1750
1253,10618,78,11350,14170,2820
1254,10618,79,67250,68620,1370
1255,10618,79,76870,81320,4450
1256,10618,80,106580,109560,2980
1257,10618,80,122080,123950,1870
1258,10618,81,5670,7660,1990
1259,10618,82,10650,12740,2090
1260,10618,83,8700,10970,2270
1261,10618,112,99100,101230,2130
1262,10618,113,8730,10900,2170
1263,10618,113,153270,155130,1860
1264,10618,114,8480,10830,2350
1265,10618,122,146160,148700,2540
1266,10618,123,24450,27160,2710
1267,10618,125,69780,72380,2600
1268,10618,126,7940,10610,2670
1269,10618,133,149760,151480,1720
1270,10618,134,3670,5400,1730
1271,10618,138,166180,168280,2100
1272,10618,139,7670,9620,1950
1273,10618,145,307390,309770,2380
1274,10618,146,16830,18770,1940
1275,10618,158,122680,124640,1960
1276,10618,159,4190,6470,2280
1277,10618,160,81160,83080,1920
1278,10618,161,7890,10240,2350
1279,10618,168,125650,127090,1440
1280,10618,169,2720,4250,1530
1281,10618,177,106230,107710,1480
1282,10618,178,12180,14300,2120
1283,10618,185,147750,149270,1520
1284,10618,186,10000,11980,1980
1285,10618,187,9960,12190,2230
1286,10618,212,8060,10040,1980
1287,10618,213,5800,7610,1810
1288,10618,217,97850,99900,2050
1289,10618,218,26250,29600,3350
1290,10618,218,215020,216780,1760
1291,10618,219,8900,11420,2520
1292,10618,222,69390,72750,3360
1293,10618,222,114540,116770,2230
1294,10618,224,16230,20950,4720
1295,10618,226,155620,157720,2100
1296,10618,227,6690,8560,1870
1297,10618,229,114520,116480,1960
1298,10618,230,7820,10860,3040
1299,10618,234,96740,98150,1410
1300,10618,234,121880,124760,2880
1301,10618,235,8500,11310,2810
1302,10618,237,205720,207320,1600
1303,10618,237,224720,226350,1630
1304,10618,238,6000,8580,2580
1305,10618,250,67220,68770,1550
1306,10618,251,3880,5800,1920
1307,10618,252,91990,94650,2660
1308,10618,253,12730,14840,2110
1309,10618,273,233040,234870,1830
1310,10618,273,251970,263530,11560
1311,10618,274,210450,212430,1980
1312,10618,275,5870,12910,7040
1313,10618,276,20230,22620,2390
1314,10618,277,4400,6110,1710
1315,10618,282,219030,221360,2330
1316,10618,283,3490,6130,2640
1317,10618,289,138400,140300,1900
1318,10618,290,4550,6440,1890
1319,10618,290,57610,59400,1790
1320,10618,291,3400,5420,2020
1321,10618,301,147040,148750,1710
1322,10618,302,3080,5140,2060
1323,10618,307,69040,70790,1750
1324,10618,308,4860,6430,1570
1325,10618,309,130310,132240,1930
1326,10618,310,6360,8450,2090
1327,10618,311,21590,23320,1730
1328,10618,312,5510,7490,1980
1329,10618,314,59420,61170,1750
1330,10618,315,6420,8280,1860
1331,10618,315,51890,53370,1480
1332,10618,316,3620,11530,7910
1333,10618,324,153680,155060,1380
1334,10618,325,4470,6190,1720
1335,10618,336,75330,77220,1890
1336,10618,337,6750,8860,2110
1337,10618,337,123950,125450,1500
1338,10618,338,4090,5850,1760
1339,10618,349,87980,89570,1590
1340,10618,350,7920,9490,1570
1341,10618,352,78210,80430,2220
1342,10618,353,8020,9350,1330
1343,10618,356,82270,87940,5670
1344,10618,357,4740,6020,1280
1345,10618,359,80200,81810,1610
1346,10618,359,97800,100570,2770
1347,10618,360,5380,7410,2030
1348,10618,363,80420,82090,1670
1349,10618,364,4040,5700,1660
1350,10618,372,78270,79960,1690
1351,10618,373,2460,4490,2030
1352,10618,377,10760,12830,2070
1353,10618,378,12460,14790,2330
1354,10618,378,54230,56260,2030
1355,10618,378,102140,103630,1490
1356,10618,379,3010,4510,1500
1357,10618,384,196390,198250,1860
1358,10618,385,4850,6360,1510
1359,10618,387,107390,109320,1930
1360,10618,388,2160,3670,1510
1361,10618,388,103680,105350,1670
1362,10618,389,3270,5330,2060
1363,10618,391,83670,85320,1650
1364,10618,392,9190,10630,1440
1365,10618,392,59450,60830,1380
1366,10618,393,6010,7290,1280
1367,10618,394,122170,123940,1770
1368,10618,395,3770,5460,1690
1369,10618,401,165350,167640,2290
1370,10618,402,9820,15410,5590
1371,10618,402,53050,54370,1320
1372,10618,402,88180,89660,1480
1373,10618,403,7020,8660,1640
1374,10618,423,76950,78620,1670
1375,10618,424,6940,8770,1830
1376,10618,425,81110,82370,1260
1377,10618,426,4110,8830,4720
1378,10618,427,80210,81990,1780
1379,10618,428,3570,6120,2550
1380,10618,428,98700,99990,1290
1381,10618,428,135270,136840,1570
1382,10618,428,172400,174000,1600
1383,10618,429,2130,3120,990
1384,10618,438,60270,61780,1510
1385,10618,439,8390,10150,1760
1386,10618,439,38200,39850,1650
1387,10618,441,161260,162870,1610
1388,10618,442,2020,4070,2050
1389,10618,443,63950,66180,2230
1390,10618,445,5220,6880,1660
1391,10618,448,32460,33810,1350
1392,10618,448,73730,76190,2460
1393,10618,449,6790,8770,1980
1394,10618,451,100680,102310,1630
1395,10618,452,7410,11040,3630
1396,10618,455,102470,104080,1610
1397,10618,456,6590,8400,1810
1398,10618,458,91380,92780,1400
1399,10618,458,109310,111100,1790
1400,10618,459,6080,8030,1950
1401,10618,461,130110,132420,2310
1402,10618,462,9900,12250,2350
1403,10618,465,162760,166020,3260
1404,10618,466,4410,6290,1880
1405,10618,471,93680,95830,2150
1406,10618,472,2220,3450,1230
1407,10618,475,289830,291580,1750
1408,10618,476,3700,5240,1540
1409,10618,478,92500,94150,1650
1410,10618,479,7120,9010,1890
1411,10618,480,21030,22570,1540
1412,10618,481,257230,258850,1620
1413,10618,482,4750,6160,1410
1414,10618,485,105990,107680,1690
1415,10618,486,7710,9300,1590
1416,10618,487,187060,188350,1290
1417,10618,488,5120,6550,1430
1418,10618,492,112110,114990,2880
1419,10618,493,5380,7510,2130
1420,10618,493,126140,127470,1330
1421,10618,493,143120,144480,1360
1422,10618,494,4510,6320,1810
1423,10618,497,115250,116720,1470
1424,10618,497,124430,126280,1850
1425,10618,498,12250,15330,3080
1426,10618,499,313870,315360,1490
1427,10618,504,38560,40460,1900
1428,10618,504,84440,85630,1190
1429,10618,508,92850,94680,1830
1430,10618,509,5250,6710,1460
1431,10618,511,81680,82950,1270
1432,10618,511,117240,119010,1770
1433,10618,512,6340,9530,3190
1434,10618,514,162680,165480,2800
1435,10618,515,11640,13090,1450
1436,10618,515,18150,20110,1960
1437,10618,519,206080,207990,1910
1438,10618,520,5540,7230,1690
1439,10618,522,107420,109180,1760
1440,10618,523,12970,14720,1750
1441,10618,524,130440,132130,1690
1442,10618,525,5640,7570,1930
1443,10618,526,98810,101530,2720
1444,10618,527,3430,4740,1310
1445,10618,534,61140,63430,2290
1446,10618,535,6070,8040,1970
1447,10618,564,118530,120400,1870
1448,10618,565,5630,8570,2940
1449,10618,566,344620,346810,2190
1450,10618,567,7300,10190,2890
1451,10618,570,24450,26430,1980
1452,10618,571,5110,8980,3870
1453,10618,572,108890,110360,1470
1454,10618,573,3980,6020,2040
1455,10618,579,147800,149090,1290
1456,10618,580,3820,5830,2010
1457,10618,586,133240,135140,1900
1458,10618,587,5670,7440,1770
1459,10618,588,9270,10760,1490
1460,10618,589,4500,6060,1560
1461,10618,595,188260,190060,1800
1462,10618,596,4350,5780,1430
1463,10618,597,120840,122610,1770
1464,10618,598,7150,8540,1390
1465,10618,605,158470,161100,2630
1466,10618,606,4550,6450,1900
1467,10618,607,176980,178860,1880
1468,10618,608,5110,6630,1520
1469,10618,613,121450,123100,1650
1470,10618,614,4440,6030,1590
1471,10618,630,178560,180430,1870
1472,10618,631,10140,12350,2210
1473,10618,633,61540,64170,2630
1474,10618,634,8180,10780,2600
1475,10618,640,199710,202410,2700
1476,10618,641,9280,11380,2100
1477,10618,644,103290,106220,2930
1478,10618,645,11480,14160,2680
1479,10618,649,123660,125930,2270
1480,10618,650,7850,10130,2280
1481,10618,658,100180,101860,1680
1482,10618,659,4480,6060,1580
1483,10618,659,38330,39750,1420
1484,10618,660,7530,9190,1660
1485,10618,662,89830,91480,1650
1486,10618,663,5950,8800,2850
1487,10618,665,148760,150830,2070
1488,10618,666,5580,7210,1630
1489,10618,666,44200,45890,1690
1490,10618,669,153830,155770,1940
1491,10618,670,7060,9800,2740
1492,10618,671,307080,309070,1990
1493,10618,672,6790,8830,2040
1494,10618,673,27420,29290,1870
1495,10618,675,74990,76760,1770
1496,10618,676,6600,8320,1720
1497,10618,678,139280,141090,1810
1498,10618,679,5340,6900,1560
1499,10618,689,15450,16370,920
1500,10618,698,42690,44710,2020
1501,10618,699,8230,10210,1980
1502,10618,701,107280,109010,1730
1503,10618,702,6290,7920,1630
1504,10618,713,566260,568100,1840
1505,10618,713,576250,579160,2910
1506,10618,714,33840,35880,2040
1507,10618,715,5160,6580,1420
1508,10618,716,15470,17170,1700
1509,10618,721,154730,156340,1610
1510,10618,722,5460,7930,2470
1511,10618,727,175120,176590,1470
1512,10618,728,8060,17900,9840
1513,10618,728,179130,182630,3500
1514,10618,728,189050,193980,4930
1515,10618,731,51590,53410,1820
1516,10618,732,9030,11510,2480
1517,10618,735,180860,183020,2160
1518,10618,735,194270,196900,2630
1519,10618,736,30010,31380,1370
1520,10618,737,6110,8190,2080
1521,10618,742,220560,222170,1610
1522,10618,743,9030,11110,2080
1523,10618,753,107520,109220,1700
1524,10618,754,4400,6520,2120
1525,10618,756,195480,197890,2410
1526,10618,757,5960,7560,1600
1527,10618,768,61420,62980,1560
1528,10618,769,3330,4780,1450
1529,10618,769,142990,144400,1410
1530,10618,770,5690,7260,1570
1531,10618,775,93510,95310,1800
1532,10618,776,8300,10140,1840
1533,10618,778,44290,45620,1330
1534,10618,778,98330,99660,1330
1535,10618,779,118120,119670,1550
1536,10618,779,174180,175680,1500
1537,10618,781,201800,203630,1830
1538,10618,782,8110,8560,450
1539,10618,782,29140,32190,3050
1540,10618,787,90910,92540,1630
1541,10618,788,7450,9160,1710
1542,10618,788,106970,108360,1390
1543,10618,798,57450,58940,1490
1544,10618,799,6210,9150,2940
1545,10618,801,169360,172590,3230
1546,10618,802,29560,31580,2020
1547,10618,809,189310,195640,6330
1548,10618,810,236780,238700,1920
1549,10618,811,6620,8190,1570
1550,10618,816,113160,114530,1370
1551,10618,819,131500,133350,1850
1552,10618,820,7440,9260,1820
1553,10618,840,197110,198640,1530
1554,10618,841,9400,12070,2670
1555,10618,841,27580,28670,1090
1556,10618,846,214310,215680,1370
1557,10618,846,226460,228250,1790
1558,10618,847,4000,5430,1430
1559,10618,848,153230,154820,1590
1560,10618,849,4220,5890,1670
1561,10618,852,136550,138200,1650
1562,10618,853,4430,6370,1940
1563,10618,856,124050,125460,1410
1564,10618,857,2510,3860,1350
1565,10618,875,215920,217850,1930
1566,10618,876,6530,8330,1800
1567,10618,894,138100,139630,1530
1568,10618,895,4550,6670,2120
1569,10618,897,131880,133530,1650
1570,10618,898,5120,6700,1580
1571,10618,906,72630,74200,1570
1572,10618,907,7210,8610,1400
1573,10618,907,47150,57260,10110
1574,10618,907,59210,65450,6240
1575,10618,939,184280,185890,1610
1576,10618,940,5340,8100,2760
1577,10618,943,166640,168380,1740
1578,10618,944,4120,6430,2310
1579,10618,946,123640,126440,2800
1580,10618,947,5350,7790,2440
1581,10618,948,126220,127690,1470
1582,10618,949,5000,6940,1940
1583,10618,951,284730,286280,1550
1584,10618,952,6010,7670,1660
1585,10618,977,53840,55490,1650
1586,10618,978,4410,6340,1930
1587,10618,979,217260,219020,1760
1588,10618,980,5960,7750,1790
1589,10618,990,64390,66000,1610
1590,10618,991,5170,7320,2150
1591,10618,998,92900,94860,1960
1592,10618,999,8340,9840,1500
1593,10618,1004,130400,132130,1730
1594,10618,1005,2720,4190,1470
1595,10618,1006,13410,14910,1500
1596,10618,1014,188670,190510,1840
1597,10618,1015,1540,2710,1170
1598,10618,1025,157720,159860,2140
1599,10618,1026,7660,9450,1790
1600,10618,1026,67070,68930,1860
1601,10618,1027,10000,13050,3050
1602,10618,1032,77660,79270,1610
1603,10618,1033,2770,4190,1420
1604,10618,1033,15890,17180,1290
1605,10618,1036,111430,113400,1970
1606,10618,1037,3860,6310,2450
1607,10618,1038,129390,130940,1550
1608,10618,1039,4500,6210,1710
1609,10618,1039,35610,36970,1360
1610,10618,1042,94200,96050,1850
1611,10618,1043,5920,8940,3020
1612,10618,1046,155710,157320,1610
1613,10618,1047,16840,18530,1690
1614,10618,1049,148870,150510,1640
1615,10618,1050,3710,5290,1580
1616,10618,1051,156460,158010,1550
1617,10618,1052,3400,4890,1490
1618,10618,1054,67570,69160,1590
1619,10618,1055,2850,4670,1820
1620,10618,1058,14680,16770,2090
1621,10618,1059,4580,6630,2050
1622,10618,1059,38220,39840,1620
1623,10618,1059,44270,48070,3800
1624,10618,1067,89580,91050,1470
1625,10618,1068,4020,5280,1260
1626,10618,1079,74910,76900,1990
1627,10618,1080,2520,3910,1390
1628,10618,1088,243710,245160,1450
1629,10618,1089,3350,4610,1260
1630,10618,1092,106770,108450,1680
1631,10618,1093,8190,10520,2330
1632,10618,1097,111660,113450,1790
1633,10618,1098,3950,5820,1870
1634,10618,1099,274490,275810,1320
1635,10618,1100,8830,12760,3930
1636,10618,1116,110300,112030,1730
1637,10618,1118,6820,7120,300
1638,10618,1118,11260,11510,250
1639,10618,1118,12750,16210,3460
1640,10618,1123,157740,160200,2460
1641,10618,1125,5520,6990,1470
1642,10618,1127,22380,23900,1520
1643,10618,1128,4990,6380,1390
1644,10618,1130,140990,142600,1610
1645,10618,1131,5070,6360,1290
1646,10618,1134,51280,52660,1380
1647,10618,1135,2980,4370,1390
1648,10618,1142,94690,99110,4420
1649,10618,1143,4880,6440,1560
1650,10618,1147,229690,231360,1670
1651,10618,1148,5580,7330,1750
1652,10618,1152,155590,157870,2280
1653,10618,1153,5290,6700,1410
1654,10618,1164,193430,196080,2650
1655,10618,1165,5930,8470,2540
1656,10618,1172,34740,37120,2380
1657,10618,1172,44610,44870,260
1658,10618,1173,27720,31350,3630
1659,10618,1175,167750,169480,1730
1660,10618,1176,4890,6300,1410
1661,10618,1187,100850,102460,1610
1662,10618,1188,8100,9800,1700
1663,10618,1189,242260,247210,4950
1664,10618,1190,5670,5920,250
1665,10618,1190,22200,25870,3670
1666,10618,1190,41050,42840,1790
1667,10618,1190,48450,53040,4590
1668,10618,1193,188910,190920,2010
1669,10618,1194,1980,3560,1580
1670,10618,1198,56070,57720,1650
1671,10618,1199,3060,4460,1400
1672,10618,1202,101180,102720,1540
1673,10618,1203,2830,4230,1400
1674,10618,1223,166950,168630,1680
1675,10618,1224,8880,10130,1250
1676,10618,1230,234160,235670,1510
1677,10618,1231,8620,10130,1510
