Event,Device,Trip,Starttime,Endtime,Duration
1723,13107,3356,5100,6160,1060
1724,13107,3727,29960,32020,2060
1725,13107,3778,32900,35200,2300
1726,13107,3835,35230,37110,1880
1727,13107,3836,4480,6700,2220
1728,13107,3972,57410,59550,2140
1729,13107,4135,36090,38390,2300
1730,13107,4195,42790,44590,1800
1731,13107,4278,40580,40910,330
1732,13107,4278,41980,42550,570
1733,13107,4351,33160,34980,1820
1734,13107,4458,32920,34940,2020
1735,13107,4459,8920,10550,1630
1736,13107,4584,21440,23420,1980
1737,13107,4652,5610,5950,340
1738,13107,4728,28840,30990,2150
1739,13107,4838,64610,66960,2350
1740,13107,4839,9570,11470,1900
1741,13107,5214,38460,40380,1920
1742,13107,5215,6450,8200,1750
1743,13107,5261,46910,49020,2110
1744,13107,5262,4490,6070,1580
1745,13107,5309,40750,43230,2480
1746,13107,5310,4940,6700,1760
1747,13107,5319,9150,11150,2000
1748,13107,5395,39810,41640,1830
1749,13107,5516,103540,105330,1790
1750,13107,5590,109800,111830,2030
1751,13107,5591,4520,6120,1600
1752,13107,5623,50130,52130,2000
1753,13107,5701,43100,44810,1710
1754,13107,5702,6220,7800,1580
1755,13107,5824,105290,107100,1810
1756,13107,5921,100570,102190,1620
1757,13107,6037,25890,27630,1740
1758,13107,6263,44830,47370,2540
1759,13107,6376,55860,57760,1900
1760,13107,6377,11590,13680,2090
1761,13107,6490,38380,40540,2160
1762,13107,6589,46270,48110,1840
1763,13107,6632,48750,50880,2130
1764,13107,6710,45750,47770,2020
1765,13107,6967,53990,55830,1840
1766,13107,6968,11230,18560,7330
1767,13107,7059,54860,56560,1700
1768,13107,7170,34070,35840,1770
1769,13107,7502,114870,116640,1770
1770,13107,7544,81230,82930,1700
1771,13107,7802,62020,64700,2680
1772,13107,7952,2680,4220,1540
1773,13107,7953,4580,6760,2180
1774,13107,8007,47730,49460,1730
1775,13107,8130,44750,46760,2010
1776,13107,10056,3600,5550,1950
1777,13107,10155,4460,6330,1870
1778,13107,10511,66660,68690,2030
1779,13107,10584,1590,3040,1450
1780,13107,11031,6810,8220,1410
1781,13107,11292,4300,6380,2080
1782,13107,11329,23250,25140,1890
1783,13107,11651,58880,61210,2330
1784,13107,12030,6300,8230,1930
1785,13107,12049,63890,65580,1690
1786,13107,12067,199010,200770,1760
1787,13107,12093,23740,31710,7970
1788,13107,12175,30180,32050,1870
1789,13107,12250,2150,2960,810
1790,13107,12266,73900,75400,1500
1791,13107,12416,89330,91120,1790
1792,13107,16011,32780,34890,2110
1793,13108,798,84000,86540,2540
1794,13108,997,1260,1260,0
1795,13108,8094,5800,6380,580
1796,13108,8094,8540,8580,40
1797,13108,8567,176230,178860,2630
1798,13109,4471,48350,50550,2200
1799,13109,8660,3770,6040,2270
1800,13109,10226,64210,66370,2160
1801,13109,10226,77910,79410,1500
1802,13109,12219,18190,19260,1070
1803,13109,12325,12050,14180,2130
1804,13109,12439,16070,17800,1730
1805,13109,12440,13110,15150,2040
1806,13109,12807,14970,16560,1590
1807,13109,13044,15530,16630,1100
1808,13109,14112,12810,14240,1430
1809,13109,14230,26220,27690,1470
1810,13110,1367,15850,17480,1630
1811,13110,4709,43800,45520,1720
1812,13110,4709,63360,65670,2310
1813,15901,1,63910,65620,1710
1814,17101,609,93370,95270,1900
1815,17101,733,245900,247380,1480
1816,17101,733,427430,428710,1280
1817,17101,866,754180,757720,3540
1818,17101,1052,202810,212340,9530
1819,17101,1052,329190,330920,1730
1820,17101,1167,108260,109910,1650
1821,17101,1175,80870,82440,1570
1822,17101,1182,89690,90870,1180
1823,17101,1201,95280,96660,1380
1824,17101,1213,78070,79710,1640
1825,17101,1213,245750,248130,2380
1826,17101,1220,82780,84140,1360
1827,17101,1228,94110,95700,1590
1828,17101,1236,94590,96790,2200
1829,17101,1236,255900,257420,1520
1830,17101,1455,233020,233650,630
1831,17101,1455,237350,238760,1410
1832,17101,1498,1525080,1525680,600
1833,17101,1498,1584160,1585190,1030
1834,17101,2144,112720,113870,1150
1835,17101,2144,272880,274450,1570
1836,17101,2144,278070,278820,750
1837,17101,2144,433030,434640,1610
1838,17101,2144,437000,437760,760
1839,17101,2144,621090,629010,7920
1840,17101,2144,793860,794750,890
1841,17101,2144,797650,799490,1840
1842,17101,2144,971490,975440,3950
1843,17101,2144,978320,980090,1770
1844,17101,2144,1257910,1258570,660
1845,17101,2144,1262050,1264290,2240
1846,17101,2144,1428670,1429290,620
1847,17101,2144,1431550,1433130,1580
1848,17101,2145,1611550,1618510,6960
1849,17102,929,128150,129640,1490
1850,17102,929,132330,133290,960
1851,17102,929,333600,335240,1640
1852,17102,929,337310,338030,720
1853,17102,929,503370,505270,1900
1854,17102,929,507960,508800,840
1855,17102,929,691360,693260,1900
1856,17102,929,695850,696650,800
1857,17102,929,867220,868420,1200
1858,17102,929,870710,871440,730
1859,17102,1576,102140,102690,550
1860,17102,1576,104880,106240,1360
1861,17102,1576,252930,253720,790
1862,17102,1576,256010,257640,1630
1863,17102,1576,415080,415730,650
1864,17102,1576,417980,419540,1560
1865,17102,1576,589180,589820,640
1866,17102,1576,592460,594020,1560
1867,17102,1576,767130,767800,670
1868,17102,1576,770620,772220,1600
1869,17102,1607,78770,80210,1440
1870,17102,1607,259490,260740,1250
1871,17102,1607,431270,432810,1540
1872,17102,1607,637070,638330,1260
1873,17102,1607,826460,827720,1260
1874,17102,1607,1020850,1022180,1330
1875,17102,1669,172960,174630,1670
1876,17102,1669,380640,381210,570
1877,17102,1669,383120,384410,1290
1878,17102,1669,546830,547410,580
1879,17102,1669,549520,551000,1480
1880,17102,1669,717570,718110,540
1881,17102,1669,720420,721840,1420
1882,17102,1669,907480,908760,1280
1883,17102,1669,1110740,1111970,1230
1884,17103,849,196690,198340,1650
