Trip,Starttime,Endtime,vehicle_id,trip_id,event_id,milliseconds,datetime,fix_mode,lat,long,alt,speed,heading,accuracy_horiz,accuracy_vert,accuracy_speed,accuracy_heading,acc,yaw_rate,yaw_rate_dot,range,range_rate,event_marker
3779,35970,37840,54,3779,11,375300,2019-03-29T13:19:52100000078Z,4.0,42.3011549,-83.70617038,274.86481000000003,2.667,270.11502,0.793,1.1400001,0.114,0.0004999,0.1133361753985835,-0.1349945,1.35009765,29.3125,0.0,False
3779,35970,37840,54,3779,11,375400,2019-03-29T13:19:52199999982Z,4.0,42.3011549,-83.7061739,274.85501,2.667,270.11502,0.793,1.1400001,0.114,0.0004999,0.1290349464323103,-0.27000427,2.69995117,28.9375,-3.875,False
3779,35970,37840,54,3779,11,375500,2019-03-29T13:19:52299999887Z,4.0,42.3011549,-83.7061772,274.846,2.667,270.11502,0.793,1.1400001,0.114,0.0004999,0.3119632065743883,-0.20500183,-0.89990234,28.6875,0.0,False
3779,35970,37840,54,3779,11,375600,2019-03-29T13:19:52400000014Z,4.0,42.3011546,-83.7061852,274.86801,3.12,269.51617,0.795,1.1450001,0.123,0.0004199,0.1161151068012676,-0.19999694,-0.89990234,28.5,0.0,False
3779,35970,37840,54,3779,11,375700,2019-03-29T13:19:52500000037Z,4.0,42.3011546,-83.70618845714286,274.8611528571428,3.12,269.51617,0.795,1.1450001,0.123,0.0004199,0.1895567765956915,-0.33500671,-11.69995117,28.3125,0.0,False
3779,35970,37840,54,3779,11,375800,2019-03-29T13:19:52600000061Z,4.0,42.3011544,-83.7061928,274.85202,3.12,269.51617,0.795,1.1450001,0.123,0.0004199,0.1210386128558403,-0.17999267,12.60009765,27.4375,-3.25,False
3779,35970,37840,54,3779,11,375900,2019-03-29T13:19:52700000085Z,4.0,42.3011544,-83.7061966,274.84402,3.12,269.51617,0.795,1.1450001,0.123,0.0004199,0.0507592496636918,-0.41000366,-11.69995117,27.25,0.0,False
3779,35970,37840,54,3779,11,376000,2019-03-29T13:19:52800000109Z,4.0,42.3011544,-83.7062004,274.83599,3.12,269.51617,0.795,1.1450001,0.123,0.0004199,0.1092008681363133,-0.23500061,0.0,27.4375,0.0,False
3779,35970,37840,54,3779,11,376100,2019-03-29T13:19:52900000133Z,4.0,42.3011544,-83.7062042,274.828,3.12,269.51617,0.795,1.1450001,0.123,0.0004199,0.171289018345149,-0.30000305,1.35009765,27.5625,0.0,False
3779,35970,37840,54,3779,11,376200,2019-03-29T13:19:53157Z,4.0,42.3011544,-83.7062079,274.82,3.12,269.51617,0.795,1.1450001,0.123,0.0004199,0.0480214686765596,-0.30999755,1.35009765,27.75,0.0,False
3779,35970,37840,54,3779,11,376300,2019-03-29T13:19:53100000121Z,4.0,42.3011544,-83.7062117,274.81201,3.12,269.51617,0.795,1.1450001,0.123,0.0004199,0.1296918457421067,-0.16999816,0.89990234,26.75,0.0,False
3779,35970,37840,54,3779,11,376400,2019-03-29T13:19:53200000026Z,4.0,42.3011544,-83.7062155,274.803,3.12,269.51617,0.795,1.1450001,0.123,0.0004199,0.2958549019438954,-0.33999633,-3.14990234,26.5625,-4.8125,False
3779,35970,37840,54,3779,11,376500,2019-03-29T13:19:53299999930Z,4.0,42.3011544,-83.7062193,274.79501,3.12,269.51617,0.795,1.1450001,0.123,0.0004199,0.2669552502322037,-0.30499267,0.44995117,26.3125,0.0,False
3779,35970,37840,54,3779,11,376600,2019-03-29T13:19:53399999996Z,4.0,42.3011543,-83.7062274,274.86001,3.505,269.4089,0.8,1.152,0.113,0.00039,0.3864085066378793,-0.28500366,4.05004882,26.5,0.0,False
3779,35970,37840,54,3779,11,376700,2019-03-29T13:19:53500000020Z,4.0,42.3011543,-83.7062316,274.85101,3.505,269.4089,0.8,1.152,0.113,0.00039,0.2614037806788701,-0.08500671,-3.14990234,26.25,0.0,False
3779,35970,37840,54,3779,11,376800,2019-03-29T13:19:53600000044Z,4.0,42.3011543,-83.7062359,274.84301,3.505,269.4089,0.8,1.152,0.113,0.00039,0.4084207882227751,0.09500122,1.35009765,25.4375,-4.125,False
3779,35970,37840,54,3779,11,376900,2019-03-29T13:19:53700000068Z,4.0,42.30115421666667,-83.70623975,274.8348433333333,3.505,269.4089,0.8,1.152,0.113,0.00039,0.6962979103805408,-0.05999755,0.89990234,25.1875,0.0,False
3779,35970,37840,54,3779,11,377000,2019-03-29T13:19:53800000092Z,4.0,42.3011542,-83.7062444,274.82601,3.505,269.4089,0.8,1.152,0.113,0.00039,0.7617125922245508,-0.09500122,-3.14990234,24.9375,0.0,False
3779,35970,37840,54,3779,11,377100,2019-03-29T13:19:53900000115Z,4.0,42.3011542,-83.70624823333333,274.8186866666667,3.505,269.4089,0.8,1.152,0.113,0.00039,0.97009320391237,-0.58000183,-12.60009765,24.6875,-3.0,False
3779,35970,37840,54,3779,11,377200,2019-03-29T13:19:54139Z,4.0,42.3011541,-83.7062529,274.80902,3.505,269.4089,0.8,1.152,0.113,0.00039,1.2144078960040456,-0.24499511,4.94995117,22.75,-6.75,False
3779,35970,37840,54,3779,11,377300,2019-03-29T13:19:54100000044Z,4.0,42.3011541,-83.70625668,274.80182,3.505,269.4089,0.8,1.152,0.113,0.00039,1.3672070182771032,-0.47999572,-2.69995117,22.0625,-6.25,False
3779,35970,37840,54,3779,11,377400,2019-03-29T13:19:54199999949Z,4.0,42.3011541,-83.7062614,274.79202,3.505,269.4089,0.8,1.152,0.113,0.00039,1.2607155151936718,-0.55999755,-4.5,22.25,-5.375,False
3779,35970,37840,54,3779,11,377500,2019-03-29T13:19:54299999853Z,4.0,42.301154,-83.7062656,274.78402,3.505,269.4089,0.8,1.152,0.113,0.00039,1.400349745412247,-0.47999572,-3.60009765,22.6875,-4.5,False
3779,35970,37840,54,3779,11,377600,2019-03-29T13:19:54400000008Z,4.0,42.3011532,-83.7062682,274.78402,3.359,268.64199,0.8,1.15,0.113,0.0003799,1.3794849337346429,-0.59500122,-4.05004882,22.4375,-5.5,False
3779,35970,37840,54,3779,11,377700,2019-03-29T13:19:54500000032Z,4.0,42.3011531,-83.7062723,274.777,3.359,268.64199,0.8,1.15,0.113,0.0003799,1.8665091328743524,-0.3849945,-1.80004882,21.4375,-6.0,False
3779,35970,37840,54,3779,11,377800,2019-03-29T13:19:54600000026Z,4.0,42.3011531,-83.70627587999999,274.76981,3.359,268.64199,0.8,1.15,0.113,0.0003799,1.333826087680181,-0.94999694,2.69995117,21.1875,-5.25,False
3779,35970,37840,54,3779,11,377900,2019-03-29T13:19:54700000050Z,4.0,42.3011531,-83.70628006666666,274.7626866666667,3.359,268.64199,0.8,1.15,0.113,0.0003799,1.165611506034532,-0.90499877,4.94995117,21.3125,-2.6875,False
3779,35970,37840,54,3779,11,378000,2019-03-29T13:19:54800000074Z,4.0,42.301153,-83.7062845,274.75399,3.359,268.64199,0.8,1.15,0.113,0.0003799,1.1276759978389654,-0.69999694,-0.89990234,21.0625,0.0,False
3779,35970,37840,54,3779,11,378100,2019-03-29T13:19:54900000098Z,4.0,42.301153,-83.7062885,274.747,3.359,268.64199,0.8,1.15,0.113,0.0003799,1.062979731039691,-0.8500061,-3.14990234,20.9375,0.0,False
3779,35970,37840,54,3779,11,378200,2019-03-29T13:19:55121Z,4.0,42.3011529,-83.7062926,274.73901,3.359,268.64199,0.8,1.15,0.113,0.0003799,0.9862756209982048,-0.74499511,-4.5,20.6875,0.0,False
3779,35970,37840,54,3779,11,378300,2019-03-29T13:19:55100000086Z,4.0,42.3011528,-83.7062967,274.73202,3.359,268.64199,0.8,1.15,0.113,0.0003799,0.8226923812724495,-0.33999633,-3.60009765,20.4375,0.0,False
3779,35970,37840,54,3779,11,378400,2019-03-29T13:19:55199999990Z,4.0,42.3011526,-83.7063008,274.725,3.359,268.64199,0.8,1.15,0.113,0.0003799,0.6957469538928259,-0.2599945,-5.85009765,19.9375,0.0,False
3840,36400,37970,54,3840,9,364000,2019-04-01T16:43:45600000023Z,4.0,42.3011474,-83.70603094,272.18099,0.09,270.17337,0.744,1.012,0.108,0.0004399,0.182388420754263,-0.11000061,-3.14990234,20.125,-10.0625,False
3840,36400,37970,54,3840,9,364100,2019-04-01T16:43:45700000047Z,4.0,42.3011474,-83.706031,272.18099,0.09,270.17337,0.744,1.012,0.108,0.0004399,0.7272749881946208,-0.36000061,-0.89990234,19.0,-10.0625,False
3840,36400,37970,54,3840,9,364200,2019-04-01T16:43:45800000071Z,4.0,42.3011474,-83.7060312,272.18099,0.09,270.17337,0.744,1.012,0.108,0.0004399,1.253097893852272,-0.18499755,3.14990234,12.1875,-0.0625,False
3840,36400,37970,54,3840,9,364300,2019-04-01T16:43:45900000095Z,4.0,42.3011474,-83.7060312,272.180796,0.09,270.17337,0.744,1.012,0.108,0.0004399,1.1000013077738795,-0.16000366,-1.80004882,12.625,4.0625,False
3840,36400,37970,54,3840,9,364400,2019-04-01T16:43:4659Z,4.0,42.3011474,-83.7060314,272.18002,0.09,270.17337,0.744,1.012,0.108,0.0004399,0.6910168093861722,-0.30999755,-6.75,12.75,3.5,False
3840,36400,37970,54,3840,9,364500,2019-04-01T16:43:4699999963Z,4.0,42.3011474,-83.7060315,272.18002,0.09,270.17337,0.744,1.012,0.108,0.0004399,0.2950232036694931,-0.27499389,-3.60009765,12.75,2.75,False
3840,36400,37970,54,3840,9,364600,2019-04-01T16:43:46199999868Z,4.0,42.3011474,-83.7060316,272.18002,0.09,270.17337,0.744,1.012,0.108,0.0004399,0.1956776046290563,-0.21000671,-2.25,12.875,2.25,False
3840,36400,37970,54,3840,9,364700,2019-04-01T16:43:46299999773Z,4.0,42.3011474,-83.7060317,272.18002,0.09,270.17337,0.744,1.012,0.108,0.0004399,0.3700732981482322,-0.19000244,4.05004882,12.875,0.0,False
3840,36400,37970,54,3840,9,364800,2019-04-01T16:43:46400000016Z,4.0,42.3011471,-83.7060298,272.17501,0.032,270.17337,0.737,1.012,0.104,0.0004699,0.6420481407383615,-0.25,0.44995117,12.875,2.3125,False
3840,36400,37970,54,3840,9,364900,2019-04-01T16:43:46500000040Z,4.0,42.3011471,-83.70602985,272.17501,0.032,270.17337,0.737,1.012,0.104,0.0004699,0.6989686929352134,-0.21499633,-5.39990234,13.0625,2.6875,False
3840,36400,37970,54,3840,9,365000,2019-04-01T16:43:46600000064Z,4.0,42.3011471,-83.70603,272.17501,0.032,270.17337,0.737,1.012,0.104,0.0004699,0.5364972336149514,-0.22999572,-2.69995117,13.25,2.75,False
3840,36400,37970,54,3840,9,365100,2019-04-01T16:43:46700000087Z,4.0,42.3011471,-83.70603,272.17501,0.032,270.17337,0.737,1.012,0.104,0.0004699,0.4131290340242154,-0.25500488,0.89990234,12.8125,2.75,False
3840,36400,37970,54,3840,9,365200,2019-04-01T16:43:46800000111Z,4.0,42.3011471,-83.70603,272.17501,0.032,270.17337,0.737,1.012,0.104,0.0004699,0.4282601102723299,-0.17999267,2.25,12.8125,2.3125,False
3840,36400,37970,54,3840,9,365300,2019-04-01T16:43:46900000135Z,4.0,42.3011471,-83.70603,272.17401,0.032,270.17337,0.737,1.012,0.104,0.0004699,0.6026305796683451,-0.21499633,1.80004882,13.0,2.3125,False
3840,36400,37970,54,3840,9,365400,2019-04-01T16:43:47159Z,4.0,42.3011473,-83.70603004,272.17401,0.032,270.17337,0.737,1.012,0.104,0.0004699,0.6100969168137927,-0.30999755,0.89990234,13.25,3.375,False
3840,36400,37970,54,3840,9,365500,2019-04-01T16:43:47100000064Z,4.0,42.3011473,-83.7060302,272.17401,0.032,270.17337,0.737,1.012,0.104,0.0004699,0.4670465465071065,-0.24000549,-1.35009765,13.375,3.375,False
3840,36400,37970,54,3840,9,365600,2019-04-01T16:43:47199999968Z,4.0,42.3011473,-83.7060302,272.17401,0.032,270.17337,0.737,1.012,0.104,0.0004699,0.436343328785252,-0.26499938,-0.44995117,13.5625,-1.875,False
3840,36400,37970,54,3840,9,365700,2019-04-01T16:43:47299999873Z,4.0,42.3011473,-83.70603025,272.17401,0.032,270.17337,0.737,1.012,0.104,0.0004699,0.5145833597688153,-0.26499938,3.14990234,13.5625,0.0,False
3840,36400,37970,54,3840,9,365800,2019-04-01T16:43:47399999997Z,4.0,42.301147,-83.70603023333334,272.17102,0.015,270.17337,0.732,1.012,0.151,0.0005099,0.5827109843467988,-0.16499328,2.69995117,13.75,0.0,False
3840,36400,37970,54,3840,9,365900,2019-04-01T16:43:47500000021Z,4.0,42.301147,-83.7060303,272.17102,0.015,270.17337,0.732,1.012,0.151,0.0005099,0.5240280158557121,-0.31500244,-7.19995117,14.25,0.0,False
3840,36400,37970,54,3840,9,366000,2019-04-01T16:43:47600000045Z,4.0,42.301147,-83.7060303,272.17102,0.015,270.17337,0.732,1.012,0.151,0.0005099,0.449721630235861,-0.22000122,1.80004882,13.875,0.0,False
3840,36400,37970,54,3840,9,366100,2019-04-01T16:43:47700000069Z,4.0,42.301147,-83.7060303,272.17102,0.015,270.17337,0.732,1.012,0.151,0.0005099,0.5123231668889973,-0.25,1.80004882,13.5,-1.8125,False
3840,36400,37970,54,3840,9,366200,2019-04-01T16:43:47800000093Z,4.0,42.301147,-83.7060303,272.17102,0.015,270.17337,0.732,1.012,0.151,0.0005099,0.5436273904985263,-0.19000244,0.89990234,13.1875,-1.625,False
3840,36400,37970,54,3840,9,366300,2019-04-01T16:43:47900000117Z,4.0,42.301147,-83.7060303,272.17102,0.015,270.17337,0.732,1.012,0.151,0.0005099,0.5316014673647311,-0.21499633,-2.25,13.0625,-2.0,False
3840,36400,37970,54,3840,9,366400,2019-04-01T16:43:48140Z,4.0,42.301147,-83.7060304,272.17102,0.015,270.17337,0.732,1.012,0.151,0.0005099,0.4717003493769286,-0.25500488,0.0,13.6875,-2.75,False
3840,36400,37970,54,3840,9,366500,2019-04-01T16:43:48100000045Z,4.0,42.301147,-83.7060304,272.17102,0.015,270.17337,0.732,1.012,0.151,0.0005099,0.4614252842573432,-0.21000671,0.44995117,13.6875,-2.625,False
3840,36400,37970,54,3840,9,366600,2019-04-01T16:43:48199999950Z,4.0,42.301147,-83.7060304,272.17102,0.015,270.17337,0.732,1.012,0.151,0.0005099,0.5306626477153471,-0.22000122,2.25,13.3125,-2.5625,False
3840,36400,37970,54,3840,9,366700,2019-04-01T16:43:48299999854Z,4.0,42.301147,-83.7060304,272.17102,0.015,270.17337,0.732,1.012,0.151,0.0005099,0.5067481839910107,-0.21000671,-0.89990234,12.8125,0.0,False
3840,36400,37970,54,3840,9,366800,2019-04-01T16:43:48400000009Z,4.0,42.3011473,-83.7060309,272.16201,0.007,270.17337,0.727,1.0099999,0.135,0.0005499,0.5210350319833992,-0.25500488,6.75,13.0,0.0,False
3840,36400,37970,54,3840,9,366900,2019-04-01T16:43:48500000003Z,4.0,42.3011473,-83.7060309,272.16201,0.007,270.17337,0.727,1.0099999,0.135,0.0005499,0.486353504203985,-0.27000427,0.89990234,13.0,0.0,False
3840,36400,37970,54,3840,9,367000,2019-04-01T16:43:48600000027Z,4.0,42.3011473,-83.7060309,272.16201,0.007,270.17337,0.727,1.0099999,0.135,0.0005499,0.5442692033825427,-0.27999877,0.0,13.1875,0.0,False
3840,36400,37970,54,3840,9,367100,2019-04-01T16:43:48700000051Z,4.0,42.3011473,-83.7060309,272.16201,0.007,270.17337,0.727,1.0099999,0.135,0.0005499,0.5444457247977984,-0.24000549,-1.80004882,13.1875,0.0,False
3840,36400,37970,54,3840,9,367200,2019-04-01T16:43:48800000074Z,4.0,42.3011473,-83.7060309,272.16201,0.007,270.17337,0.727,1.0099999,0.135,0.0005499,0.4729244888502574,-0.26499938,0.0,13.1875,0.0,False
3840,36400,37970,54,3840,9,367300,2019-04-01T16:43:48900000098Z,4.0,42.3011473,-83.7060309,272.16201,0.007,270.17337,0.727,1.0099999,0.135,0.0005499,0.4776227271633269,-0.20500183,-0.89990234,13.1875,0.0,False
3840,36400,37970,54,3840,9,367400,2019-04-01T16:43:49122Z,4.0,42.3011473,-83.706031,272.16201,0.007,270.17337,0.727,1.0099999,0.135,0.0005499,0.5612113287147822,-0.23500061,1.35009765,13.1875,0.0,False
3840,36400,37970,54,3840,9,367500,2019-04-01T16:43:4950000074Z,4.0,42.3011473,-83.706031,272.16201,0.007,270.17337,0.727,1.0099999,0.135,0.0005499,0.5204869610288512,-0.19000244,0.44995117,13.1875,0.0,False
3840,36400,37970,54,3840,9,367600,2019-04-01T16:43:49199999931Z,4.0,42.3011473,-83.706031,272.16201,0.007,270.17337,0.727,1.0099999,0.135,0.0005499,0.5199115954217042,-0.21000671,-0.44995117,13.1875,-2.5,False
3840,36400,37970,54,3840,9,367700,2019-04-01T16:43:49299999836Z,4.0,42.3011473,-83.706031,272.16201,0.007,270.17337,0.727,1.0099999,0.135,0.0005499,0.5238429381534004,-0.19500732,3.14990234,13.1875,-2.4375,False
3840,36400,37970,54,3840,9,367800,2019-04-01T16:43:49400000021Z,4.0,42.3011477,-83.7060316,272.17401,0.01,270.17337,0.726,1.0099999,0.17,0.00059,0.4773676302942136,-0.21000671,1.35009765,13.1875,-2.9375,False
3840,36400,37970,54,3840,9,367900,2019-04-01T16:43:49450000033Z,4.0,42.3011477,-83.7060316,272.17401,0.01,270.17337,0.726,1.0099999,0.17,0.00059,0.4982608467478649,-0.30000305,-2.69995117,13.1875,-3.75,False
3840,36400,37970,54,3840,9,368000,2019-04-01T16:43:49600000069Z,4.0,42.3011477,-83.7060316,272.17401,0.01,270.17337,0.726,1.0099999,0.17,0.00059,0.5358709860622847,-0.30499267,-4.94995117,13.375,3.6875,False
3840,36400,37970,54,3840,9,368100,2019-04-01T16:43:49600000069Z,4.0,42.3011477,-83.7060316,272.17401,0.01,270.17337,0.726,1.0099999,0.17,0.00059,0.4643567021441974,-0.19500732,-1.35009765,12.9375,3.5625,False
3840,36400,37970,54,3840,9,368200,2019-04-01T16:43:49800000116Z,4.0,42.3011477,-83.7060316,272.17401,0.01,270.17337,0.726,1.0099999,0.17,0.00059,0.4401761631466225,-0.2250061,-5.85009765,13.4375,3.75,False
3840,36400,37970,54,3840,9,368300,2019-04-01T16:43:49850000128Z,4.0,42.3011477,-83.7060316,272.17401,0.01,270.17337,0.726,1.0099999,0.17,0.00059,0.5111691751288455,-0.30499267,0.0,13.125,3.9375,False
3840,36400,37970,54,3840,9,368400,2019-04-01T16:43:49950000152Z,4.0,42.3011477,-83.7060316,272.17401,0.01,270.17337,0.726,1.0099999,0.17,0.00059,0.4651962800828305,-0.16499328,0.0,13.375,3.8125,False
3840,36400,37970,54,3840,9,368500,2019-04-01T16:43:50104Z,4.0,42.3011477,-83.7060316,272.17311222222224,0.01,270.17337,0.726,1.0099999,0.17,0.00059,0.498193355513722,-0.26499938,-2.69995117,12.75,0.9375,False
3840,36400,37970,54,3840,9,368600,2019-04-01T16:43:50199999914Z,4.0,42.3011477,-83.7060317,272.173,0.01,270.17337,0.726,1.0099999,0.17,0.00059,0.4616283051069794,-0.28999328,-0.89990234,11.9375,1.8125,False
3840,36400,37970,54,3840,9,368700,2019-04-01T16:43:50199999914Z,4.0,42.3011477,-83.7060317,272.173,0.01,270.17337,0.726,1.0099999,0.17,0.00059,0.4564970307416741,-0.19000244,1.80004882,11.9375,1.5,False
3840,36400,37970,54,3840,9,368800,2019-04-01T16:43:50450000016Z,4.0,42.3011479,-83.7060319,272.24102,0.018,270.17337,0.731,1.011,0.189,0.0006299,0.46374893,-0.24499511,-0.44995117,12.125,0.0,False
3840,36400,37970,54,3840,9,368900,2019-04-01T16:43:50500000028Z,4.0,42.3011479,-83.70603195,272.24102,0.018,270.17337,0.731,1.011,0.189,0.0006299,0.4480026561088799,-0.25500488,0.89990234,12.125,0.0,False
3840,36400,37970,54,3840,9,369000,2019-04-01T16:43:50600000052Z,4.0,42.3011479,-83.706032,272.24102,0.018,270.17337,0.731,1.011,0.189,0.0006299,0.2506879672090099,-0.31500244,3.14990234,12.125,0.0,False
3840,36400,37970,54,3840,9,369100,2019-04-01T16:43:50700000076Z,4.0,42.3011479,-83.706032,272.24102,0.018,270.17337,0.731,1.011,0.189,0.0006299,0.4635560575618772,-0.25500488,-0.89990234,12.25,0.0,False
3840,36400,37970,54,3840,9,369200,2019-04-01T16:43:50800000099Z,4.0,42.3011479,-83.706032,272.24102,0.018,270.17337,0.731,1.011,0.189,0.0006299,0.5102188430499277,-0.24000549,9.0,12.25,0.0,False
3840,36400,37970,54,3840,9,369300,2019-04-01T16:43:50900000123Z,4.0,42.3011479,-83.706032,272.24102,0.018,270.17337,0.731,1.011,0.189,0.0006299,0.4407808887962922,-0.14500427,1.80004882,12.4375,0.0,False
3840,36400,37970,54,3840,9,369400,2019-04-01T16:43:5188Z,4.0,42.3011479,-83.7060321,272.24102,0.018,270.17337,0.731,1.011,0.189,0.0006299,0.4815250526462249,-0.26499938,5.85009765,12.5625,1.75,False
3840,36400,37970,54,3840,9,369500,2019-04-01T16:43:5199999992Z,4.0,42.3011479,-83.7060321,272.24102,0.018,270.17337,0.731,1.011,0.189,0.0006299,0.4635560575618772,-0.2250061,7.19995117,12.5625,0.0,False
3840,36400,37970,54,3840,9,369600,2019-04-01T16:43:51199999897Z,4.0,42.3011479,-83.7060321,272.24102,0.018,270.17337,0.731,1.011,0.189,0.0006299,0.4716810234181453,-0.24000549,-4.05004882,12.75,1.4375,False
3840,36400,37970,54,3840,9,369700,2019-04-01T16:43:51299999801Z,4.0,42.3011479,-83.7060321,272.24102,0.018,270.17337,0.731,1.011,0.189,0.0006299,0.4495430370404868,-0.30499267,0.44995117,12.75,0.0,False
3840,36400,37970,54,3840,9,369800,2019-04-01T16:43:51450000029Z,4.0,42.3011481,-83.706032025,272.25302,0.012,270.17337,0.738,1.012,0.141,0.0006299,0.4533641261767005,-0.22999572,-0.44995117,12.75,1.5,False
3840,36400,37970,54,3840,9,369900,2019-04-01T16:43:51500000011Z,4.0,42.3011481,-83.7060321,272.25302,0.012,270.17337,0.738,1.012,0.141,0.0006299,0.4705394302312345,-0.25,-4.05004882,12.75,1.6875,False
3840,36400,37970,54,3840,9,370000,2019-04-01T16:43:51600000035Z,4.0,42.3011481,-83.7060321,272.25302,0.012,270.17337,0.738,1.012,0.141,0.0006299,0.4753683625652151,-0.19999694,-2.25,12.75,0.0,False
3840,36400,37970,54,3840,9,370100,2019-04-01T16:43:51700000059Z,4.0,42.3011481,-83.7060321,272.25302,0.012,270.17337,0.738,1.012,0.141,0.0006299,0.4497822897559868,-0.13999938,1.80004882,12.75,0.0,False
3840,36400,37970,54,3840,9,370200,2019-04-01T16:43:51800000083Z,4.0,42.3011481,-83.7060321,272.25302,0.012,270.17337,0.738,1.012,0.141,0.0006299,0.4102302776531873,-0.125,4.05004882,12.875,0.0,False
3840,36400,37970,54,3840,9,370300,2019-04-01T16:43:51900000107Z,4.0,42.3011481,-83.7060321,272.25302,0.012,270.17337,0.738,1.012,0.141,0.0006299,0.4567439034660252,-0.21499633,0.44995117,13.25,0.0,False
3840,36400,37970,54,3840,9,370400,2019-04-01T16:43:5271Z,4.0,42.3011481,-83.7060321,272.25302,0.012,270.17337,0.738,1.012,0.141,0.0006299,0.4642356121130021,-0.28999328,-2.25,13.25,0.0,False
3840,36400,37970,54,3840,9,370500,2019-04-01T16:43:5299999976Z,4.0,42.3011481,-83.70603215,272.25302,0.012,270.17337,0.738,1.012,0.141,0.0006299,0.4805219847266562,-0.08999633,10.35009765,13.25,0.0,False
3840,36400,37970,54,3840,9,370600,2019-04-01T16:43:52199999880Z,4.0,42.3011481,-83.7060322,272.25302,0.012,270.17337,0.738,1.012,0.141,0.0006299,0.4437924605090557,-0.25,3.14990234,13.25,0.0,False
3840,36400,37970,54,3840,9,370700,2019-04-01T16:43:52299999785Z,4.0,42.3011481,-83.7060322,272.25302,0.012,270.17337,0.738,1.012,0.141,0.0006299,0.4224069159594625,-0.16499328,2.25,13.4375,0.0,False
3840,36400,37970,54,3840,9,370800,2019-04-01T16:43:52450000013Z,4.0,42.3011483,-83.7060322,272.20001,0.01,270.17337,0.744,1.013,0.176,0.0006299,0.4007516369909399,-0.2599945,6.75,13.4375,0.0,False
3840,36400,37970,54,3840,9,370900,2019-04-01T16:43:52499999995Z,4.0,42.3011483,-83.7060322,272.20001,0.01,270.17337,0.744,1.013,0.176,0.0006299,0.4166612147505013,-0.2250061,1.80004882,13.4375,0.0,False
3840,36400,37970,54,3840,9,371000,2019-04-01T16:43:52600000019Z,4.0,42.3011483,-83.7060322,272.20001,0.01,270.17337,0.744,1.013,0.176,0.0006299,0.3926059836239648,-0.25500488,4.05004882,13.4375,0.0,False
3840,36400,37970,54,3840,9,371100,2019-04-01T16:43:52700000043Z,4.0,42.3011483,-83.7060322,272.20001,0.01,270.17337,0.744,1.013,0.176,0.0006299,0.4040190088969183,-0.19999694,0.44995117,14.625,0.0,False
3840,36400,37970,54,3840,9,371200,2019-04-01T16:43:52800000067Z,4.0,42.3011483,-83.7060322,272.20001,0.01,270.17337,0.744,1.013,0.176,0.0006299,0.4476396972488409,-0.24000549,-4.5,14.625,0.0,False
3840,36400,37970,54,3840,9,371300,2019-04-01T16:43:52900000091Z,4.0,42.3011483,-83.7060322,272.20001,0.01,270.17337,0.744,1.013,0.176,0.0006299,0.4318380276251233,-0.30000305,-0.89990234,14.625,0.0,False
3840,36400,37970,54,3840,9,371400,2019-04-01T16:43:5355Z,4.0,42.3011483,-83.7060322,272.20001,0.01,270.17337,0.744,1.013,0.176,0.0006299,0.4233675678752648,-0.31500244,-5.39990234,14.625,0.0,False
3840,36400,37970,54,3840,9,371500,2019-04-01T16:43:5399999960Z,4.0,42.3011483,-83.7060322,272.20001,0.01,270.17337,0.744,1.013,0.176,0.0006299,0.4035257265985644,-0.22000122,-0.44995117,14.625,0.0,False
3840,36400,37970,54,3840,9,371600,2019-04-01T16:43:53199999864Z,4.0,42.3011483,-83.7060322,272.20001,0.01,270.17337,0.744,1.013,0.176,0.0006299,0.458812968515369,-0.2599945,-4.94995117,14.625,0.0,False
3840,36400,37970,54,3840,9,371700,2019-04-01T16:43:53299999769Z,4.0,42.3011483,-83.7060322,272.20001,0.01,270.17337,0.744,1.013,0.176,0.0006299,0.4322202991538778,-0.26499938,-1.35009765,14.625,0.0,False
3840,36400,37970,54,3840,9,371800,2019-04-01T16:43:53400000016Z,4.0,42.3011486,-83.7060324,272.16601,0.014,270.17337,0.748,1.012,0.153,0.0006299,0.4300893354012839,-0.18499755,4.94995117,14.625,0.0,False
3840,36400,37970,54,3840,9,371900,2019-04-01T16:43:53500000040Z,4.0,42.3011486,-83.7060324,272.16601,0.014,270.17337,0.748,1.012,0.153,0.0006299,0.4675589217431414,-0.21000671,3.14990234,14.75,1.6875,False
3840,36400,37970,54,3840,9,372000,2019-04-01T16:43:53600000063Z,4.0,42.3011486,-83.7060326,272.16601,0.014,270.17337,0.748,1.012,0.153,0.0006299,0.44499969,-0.30999755,-0.89990234,14.9375,1.8125,False
3840,36400,37970,54,3840,9,372100,2019-04-01T16:43:53700000087Z,4.0,42.3011486,-83.7060326,272.16601,0.014,270.17337,0.748,1.012,0.153,0.0006299,0.4400003990377654,-0.19999694,4.94995117,14.9375,0.0,False
3840,36400,37970,54,3840,9,372200,2019-04-01T16:43:53800000111Z,4.0,42.3011486,-83.7060326,272.16601,0.014,270.17337,0.748,1.012,0.153,0.0006299,0.4204741043198595,-0.22999572,1.80004882,14.9375,0.0,False
3840,36400,37970,54,3840,9,372300,2019-04-01T16:43:53900000135Z,4.0,42.3011486,-83.7060326,272.16601,0.014,270.17337,0.748,1.012,0.153,0.0006299,0.4526034585632452,-0.2599945,1.35009765,15.1875,0.0,False
